Thu Aug 29 18:18:01 2013||ucpc||[1377825480.0, '2013/8/29', '18:21:2', 32.0, 0.0, 10.0, 9.999666666666668, 0.0, 856.33333333333337, 4.0]||'1377825480,2013/8/29,18:21:2,32,0.0,10,10.0,0,864,10\r'||'1377825480,2013/8/29,18:21:12,32,0.0,10,10.0,0,855,1\r'||'1377825480,2013/8/29,18:21:22,32,0.0,10,9.999,0,850,1\r'
Thu Aug 29 18:19:37 2013||ucpc||[1377825540.0, '2013/8/29', '18:21:32', 32.0, 0.0, 10.0, 9.9994444444444426, 0.0, 851.11111111111109, 5.5555555555555554]||'1377825540,2013/8/29,18:21:32,32,0.0,10,10.0,0,852,10\r'||'1377825540,2013/8/29,18:21:42,32,0.0,10,9.998,0,850,8\r'||'1377825540,2013/8/29,18:21:52,32,0.0,10,10.0,0,850,0\r'||'1377825540,2013/8/29,18:22:2,32,0.0,10,10.0,0,853,9\r'||'1377825540,2013/8/29,18:22:12,32,0.0,10,10.0,0,850,10\r'||'1377825540,2013/8/29,18:22:22,32,0.0,10,10.0,0,856,0\r'||'1377825540,2013/8/29,18:22:32,32,0.0,10,9.998,0,852,0\r'||'1377825540,2013/8/29,18:22:42,32,0.0,10,10.0,0,849,2\r'||'1377825540,2013/8/29,18:22:52,32,0.0,10,9.999,0,848,11\r'
Thu Aug 29 18:20:02 2013||ucpc||[1377825600.0, '2013/8/29', '18:23:2', 32.0, 0.0, 10.0, 9.9993333333333343, 0.0, 863.66666666666663, 2.6666666666666665]||'1377825600,2013/8/29,18:23:2,32,0.0,10,10.0,0,851,3\r'||'1377825600,2013/8/29,18:23:12,32,0.0,10,9.999,0,850,3\r'||'1377825600,2013/8/29,18:23:22,32,0.0,10,9.999,0,890,2\r'
Thu Aug 29 18:21:15 2013||ucpc||[1377825660.0, '2013/8/29', '18:23:32', 32.0, 0.0, 10.0, 9.9998571428571417, 0.0, 851.57142857142856, 7.7142857142857144]||'1377825660,2013/8/29,18:23:32,32,0.0,10,10.0,0,856,8\r'||'1377825660,2013/8/29,18:23:42,32,0.0,10,10.0,0,847,10\r'||'1377825660,2013/8/29,18:23:52,32,0.0,10,9.999,0,850,4\r'||'1377825660,2013/8/29,18:24:2,32,0.0,10,10.0,0,852,4\r'||'1377825660,2013/8/29,18:24:12,32,0.0,10,10.0,0,856,10\r'||'1377825660,2013/8/29,18:24:22,32,0.0,10,10.0,0,851,8\r'||'1377825660,2013/8/29,18:24:32,32,0.0,10,10.0,0,849,10\r'
Thu Aug 29 18:22:00 2013||ucpc||[1377825720.0, '2013/8/29', '18:24:42', 32.0, 0.0, 10.0, 9.9994000000000014, 0.0, 849.60000000000002, 7.5999999999999996]||'1377825720,2013/8/29,18:24:42,32,0.0,10,9.999,0,851,10\r'||'1377825720,2013/8/29,18:24:52,32,0.0,10,9.999,0,850,10\r'||'1377825720,2013/8/29,18:25:2,32,0.0,10,10.0,0,848,3\r'||'1377825720,2013/8/29,18:25:12,32,0.0,10,10.0,0,849,7\r'||'1377825720,2013/8/29,18:25:22,32,0.0,10,9.999,0,850,8\r'
Thu Aug 29 18:23:12 2013||ucpc||[1377825780.0, '2013/8/29', '18:25:32', 29.142857142857142, 220.0, 10.0, 9.9954285714285724, 4352.2857142857147, 849.0, 21.714285714285715]||'1377825780,2013/8/29,18:25:32,32,0.0,10,10.0,0,850,2\r'||'1377825780,2013/8/29,18:25:42,32,0.0,10,10.0,0,852,9\r'||'1377825780,2013/8/29,18:25:52,32,0.0,10,10.0,0,846,5\r'||'1377825780,2013/8/29,18:26:2,32,0.0,10,10.0,0,847,6\r'||'1377825780,2013/8/29,18:26:12,32,0.0,10,10.0,0,855,8\r'||'1377825780,2013/8/29,18:26:22,32,0.0,10,9.999,0,848,9\r'||'1377825780,2013/8/29,18:26:32,12,1.54e3,10,9.969,30466,845,113\r'
Thu Aug 29 18:24:00 2013||ucpc||[1377825840.0, '2013/8/29', '18:26:42', 10.0, 6528.0, 10.0, 9.8781999999999996, 129117.39999999999, 849.79999999999995, 120.0]||'1377825840,2013/8/29,18:26:42,10,6.39e3,10,9.874,126399,849,120\r'||'1377825840,2013/8/29,18:26:52,10,6.45e3,10,9.877,127564,849,120\r'||'1377825840,2013/8/29,18:27:2,10,6.66e3,10,9.877,131663,850,120\r'||'1377825840,2013/8/29,18:27:12,10,7.14e3,10,9.87,141074,853,120\r'||'1377825840,2013/8/29,18:27:22,10,6.00e3,10,9.893,118887,848,120\r'
Thu Aug 29 18:25:14 2013||ucpc||[1377825900.0, '2013/8/29', '18:27:32', 10.0, 6105.7142857142853, 10.0, 9.8922857142857161, 120883.42857142857, 848.14285714285711, 120.0]||'1377825900,2013/8/29,18:27:32,10,5.37e3,10,9.902,106521,849,120\r'||'1377825900,2013/8/29,18:27:42,10,4.11e3,10,9.928,81844,849,120\r'||'1377825900,2013/8/29,18:27:52,10,4.27e3,10,9.925,84832,846,120\r'||'1377825900,2013/8/29,18:28:2,10,4.46e3,10,9.924,88711,846,120\r'||'1377825900,2013/8/29,18:28:12,10,6.44e3,10,9.885,127509,851,120\r'||'1377825900,2013/8/29,18:28:22,10,8.09e3,10,9.856,159598,849,120\r'||'1377825900,2013/8/29,18:28:32,10,1.00e4,10,9.826,197169,847,120\r'
Thu Aug 29 18:26:04 2013||ucpc||[1377825960.0, '2013/8/29', '18:28:42', 10.0, 6240.0, 10.0, 9.8882000000000012, 123404.8, 846.60000000000002, 119.8]||'1377825960,2013/8/29,18:28:42,10,8.76e3,10,9.847,172394,848,120\r'||'1377825960,2013/8/29,18:28:52,10,4.17e3,10,9.927,82893,846,119\r'||'1377825960,2013/8/29,18:29:2,10,5.47e3,10,9.901,108377,848,120\r'||'1377825960,2013/8/29,18:29:12,10,6.10e3,10,9.888,120760,846,120\r'||'1377825960,2013/8/29,18:29:22,10,6.70e3,10,9.878,132600,845,120\r'
Thu Aug 29 18:27:13 2013||ucpc||[1377826020.0, '2013/8/29', '18:29:32', 10.0, 7512.8571428571431, 10.0, 9.8640000000000008, 148351.85714285713, 848.85714285714289, 120.0]||'1377826020,2013/8/29,18:29:32,10,7.11e3,10,9.871,140584,852,120\r'||'1377826020,2013/8/29,18:29:42,10,7.34e3,10,9.867,145091,848,120\r'||'1377826020,2013/8/29,18:29:52,10,6.27e3,10,9.885,124100,847,120\r'||'1377826020,2013/8/29,18:30:2,10,7.35e3,10,9.866,145223,847,120\r'||'1377826020,2013/8/29,18:30:12,10,7.37e3,10,9.866,145478,850,120\r'||'1377826020,2013/8/29,18:30:22,10,7.73e3,10,9.859,152553,850,120\r'||'1377826020,2013/8/29,18:30:32,10,9.42e3,10,9.834,185434,848,120\r'
