Thu Aug 29 11:54:01 2013||ucpc||[1377802440.0, '2013/8/29', '11:56:39', 32.0, 0.0, 10.0, 9.9994000000000014, 0.0, 859.60000000000002, 0.0]||'1377802440,2013/8/29,11:56:39,32,0.0,10,9.999,0,859,0\r'||'1377802440,2013/8/29,11:56:49,32,0.0,10,9.999,0,860,0\r'||'1377802440,2013/8/29,11:56:59,32,0.0,10,10.0,0,860,0\r'||'1377802440,2013/8/29,11:57:9,32,0.0,10,10.0,0,861,0\r'||'1377802440,2013/8/29,11:57:19,32,0.0,10,9.999,0,858,0\r'
Thu Aug 29 11:55:28 2013||ucpc||[1377802500.0, '2013/8/29', '11:57:29', 32.0, 0.0, 10.0, 9.9993750000000006, 0.0, 861.875, 0.0]||'1377802500,2013/8/29,11:57:29,32,0.0,10,10.0,0,858,0\r'||'1377802500,2013/8/29,11:57:39,32,0.0,10,10.0,0,861,0\r'||'1377802500,2013/8/29,11:57:49,32,0.0,10,9.999,0,862,0\r'||'1377802500,2013/8/29,11:57:59,32,0.0,10,9.998,0,861,0\r'||'1377802500,2013/8/29,11:58:9,32,0.0,10,9.999,0,865,0\r'||'1377802500,2013/8/29,11:58:19,32,0.0,10,9.999,0,861,0\r'||'1377802500,2013/8/29,11:58:29,32,0.0,10,10.0,0,862,0\r'||'1377802500,2013/8/29,11:58:39,32,0.0,10,10.0,0,865,0\r'
Thu Aug 29 11:56:25 2013||ucpc||[1377802560.0, '2013/8/29', '11:58:49', 32.0, 0.0, 10.0, 9.9991666666666674, 0.0, 862.0, 0.0]||'1377802560,2013/8/29,11:58:49,32,0.0,10,9.999,0,860,0\r'||'1377802560,2013/8/29,11:58:59,32,0.0,10,9.999,0,863,0\r'||'1377802560,2013/8/29,11:59:9,32,0.0,10,10.0,0,861,0\r'||'1377802560,2013/8/29,11:59:19,32,0.0,10,9.999,0,863,0\r'||'1377802560,2013/8/29,11:59:29,32,0.0,10,9.999,0,861,0\r'||'1377802560,2013/8/29,11:59:39,32,0.0,10,9.999,0,864,0\r'
Thu Aug 29 11:57:23 2013||ucpc||[1377802620.0, '2013/8/29', '11:59:49', 32.0, 0.0, 10.0, 9.999666666666668, 0.0, 860.5, 0.0]||'1377802620,2013/8/29,11:59:49,32,0.0,10,10.0,0,862,0\r'||'1377802620,2013/8/29,11:59:59,32,0.0,10,10.0,0,859,0\r'||'1377802620,2013/8/29,12:0:9,32,0.0,10,10.0,0,860,0\r'||'1377802620,2013/8/29,12:0:19,32,0.0,10,9.999,0,862,0\r'||'1377802620,2013/8/29,12:0:29,32,0.0,10,9.999,0,862,0\r'||'1377802620,2013/8/29,12:0:39,32,0.0,10,10.0,0,858,0\r'
Thu Aug 29 11:58:24 2013||ucpc||[1377802680.0, '2013/8/29', '12:0:49', 32.0, 0.0, 10.0, 9.9995000000000012, 0.0, 859.5, 0.0]||'1377802680,2013/8/29,12:0:49,32,0.0,10,10.0,0,858,0\r'||'1377802680,2013/8/29,12:0:59,32,0.0,10,9.999,0,857,0\r'||'1377802680,2013/8/29,12:1:9,32,0.0,10,9.999,0,860,0\r'||'1377802680,2013/8/29,12:1:19,32,0.0,10,9.999,0,861,0\r'||'1377802680,2013/8/29,12:1:29,32,0.0,10,10.0,0,861,0\r'||'1377802680,2013/8/29,12:1:39,32,0.0,10,10.0,0,860,0\r'
Thu Aug 29 11:59:06 2013||ucpc||[1377802740.0, '2013/8/29', '12:1:49', 32.0, 0.0, 10.0, 10.0, 0.0, 859.25, 0.0]||'1377802740,2013/8/29,12:1:49,32,0.0,10,10.0,0,858,0\r'||'1377802740,2013/8/29,12:1:59,32,0.0,10,10.0,0,858,0\r'||'1377802740,2013/8/29,12:2:9,32,0.0,10,10.0,0,858,0\r'||'1377802740,2013/8/29,12:2:19,32,0.0,10,10.0,0,863,0\r'
Thu Aug 29 12:00:30 2013||ucpc||[1377802800.0, '2013/8/29', '12:2:29', 22.444444444444443, 1336.6666666666667, 10.0, 9.9745555555555541, 26571.888888888891, 860.66666666666663, 45.777777777777779]||'1377802800,2013/8/29,12:2:29,32,0.0,10,9.999,0,871,0\r'||'1377802800,2013/8/29,12:2:39,32,0.0,10,10.0,0,860,0\r'||'1377802800,2013/8/29,12:2:49,32,0.0,10,9.999,0,863,0\r'||'1377802800,2013/8/29,12:2:59,32,0.0,10,10.0,0,860,0\r'||'1377802800,2013/8/29,12:3:9,32,0.0,10,10.0,0,860,0\r'||'1377802800,2013/8/29,12:3:19,12,180,10,9.996,3587,859,53\r'||'1377802800,2013/8/29,12:3:29,10,3.93e3,10,9.926,78083,859,119\r'||'1377802800,2013/8/29,12:3:39,10,3.72e3,10,9.93,74005,855,120\r'||'1377802800,2013/8/29,12:3:49,10,4.20e3,10,9.921,83472,859,120\r'
Thu Aug 29 12:01:12 2013||ucpc||[1377802860.0, '2013/8/29', '12:3:59', 10.0, 7517.5, 10.0, 9.8614999999999995, 148379.25, 857.75, 119.75]||'1377802860,2013/8/29,12:3:59,10,6.81e3,10,9.872,134546,859,119\r'||'1377802860,2013/8/29,12:4:9,10,6.50e3,10,9.878,128532,858,120\r'||'1377802860,2013/8/29,12:4:19,10,7.88e3,10,9.856,155443,862,120\r'||'1377802860,2013/8/29,12:4:29,10,8.88e3,10,9.84,174996,852,120\r'
Thu Aug 29 12:02:30 2013||ucpc||[1377802920.0, '2013/8/29', '12:4:39', 22.5, 9603.75, 10.0, 9.8278749999999988, 189205.25, 858.25, 120.0]||'1377802920,2013/8/29,12:4:39,10,7.84e3,10,9.857,154766,854,120\r'||'1377802920,2013/8/29,12:4:49,10,8.41e3,10,9.849,165910,856,120\r'||'1377802920,2013/8/29,12:4:59,10,8.51e3,10,9.847,167673,860,120\r'||'1377802920,2013/8/29,12:5:9,110,7.87e3,10,9.857,155280,858,120\r'||'1377802920,2013/8/29,12:5:19,10,1.23e4,10,9.783,241274,865,120\r'||'1377802920,2013/8/29,12:5:29,10,1.03e4,10,9.818,202777,856,120\r'||'1377802920,2013/8/29,12:5:39,10,1.11e4,10,9.802,218044,858,120\r'||'1377802920,2013/8/29,12:5:49,10,1.05e4,10,9.81,207918,859,120\r'
Thu Aug 29 12:03:16 2013||ucpc||[1377802980.0, '2013/8/29', '12:5:59', 10.0, 11700.0, 10.0, 9.7885000000000009, 229671.0, 855.25, 120.0]||'1377802980,2013/8/29,12:5:59,10,1.14e4,10,9.795,223422,859,120\r'||'1377802980,2013/8/29,12:6:9,10,1.12e4,10,9.796,219604,852,120\r'||'1377802980,2013/8/29,12:6:19,10,1.20e4,10,9.785,235405,852,120\r'||'1377802980,2013/8/29,12:6:29,10,1.22e4,10,9.778,240253,858,120\r'
Thu Aug 29 12:04:00 2013||ucpc||[1377803040.0, '2013/8/29', '12:6:39', 10.0, 10676.0, 10.0, 9.8064, 210126.39999999999, 858.60000000000002, 120.0]||'1377803040,2013/8/29,12:6:39,10,9.88e3,10,9.82,194008,854,120\r'||'1377803040,2013/8/29,12:6:49,10,1.03e4,10,9.813,203250,859,120\r'||'1377803040,2013/8/29,12:6:59,10,1.06e4,10,9.808,208533,862,120\r'||'1377803040,2013/8/29,12:7:9,10,1.16e4,10,9.791,228294,858,120\r'||'1377803040,2013/8/29,12:7:19,10,1.10e4,10,9.8,216547,860,120\r'
Thu Aug 29 12:05:06 2013||ucpc||[1377803100.0, '2013/8/29', '12:7:29', 10.0, 7651.666666666667, 10.0, 9.8556666666666679, 150916.5, 858.83333333333337, 120.0]||'1377803100,2013/8/29,12:7:29,10,8.51e3,10,9.842,167610,859,120\r'||'1377803100,2013/8/29,12:7:39,10,8.22e3,10,9.846,161948,858,120\r'||'1377803100,2013/8/29,12:7:49,10,8.00e3,10,9.851,157749,857,120\r'||'1377803100,2013/8/29,12:7:59,10,7.52e3,10,9.858,148382,862,120\r'||'1377803100,2013/8/29,12:8:9,10,7.25e3,10,9.86,143109,854,120\r'||'1377803100,2013/8/29,12:8:19,10,6.41e3,10,9.877,126701,863,120\r'
Thu Aug 29 12:06:00 2013||ucpc||[1377803160.0, '2013/8/29', '12:8:29', 10.0, 7890.0, 10.0, 9.8504999999999985, 155574.83333333334, 858.66666666666663, 120.0]||'1377803160,2013/8/29,12:8:29,10,7.07e3,10,9.864,139640,857,120\r'||'1377803160,2013/8/29,12:8:39,10,7.35e3,10,9.86,145075,857,120\r'||'1377803160,2013/8/29,12:8:49,10,8.50e3,10,9.84,167389,855,120\r'||'1377803160,2013/8/29,12:8:59,10,9.21e3,10,9.828,181201,866,120\r'||'1377803160,2013/8/29,12:9:9,10,7.79e3,10,9.854,153634,858,120\r'||'1377803160,2013/8/29,12:9:19,10,7.42e3,10,9.857,146510,859,120\r'
Thu Aug 29 12:07:30 2013||ucpc||[1377803220.0, '2013/8/29', '12:9:29', 10.0, 6322.2222222222226, 10.0, 9.8763333333333332, 125009.66666666667, 858.11111111111109, 119.88888888888889]||'1377803220,2013/8/29,12:9:29,10,7.54e3,10,9.855,148730,848,120\r'||'1377803220,2013/8/29,12:9:39,10,7.15e3,10,9.86,141203,857,120\r'||'1377803220,2013/8/29,12:9:49,10,6.28e3,10,9.879,124286,860,120\r'||'1377803220,2013/8/29,12:9:59,10,5.87e3,10,9.887,116177,859,119\r'||'1377803220,2013/8/29,12:10:9,10,5.89e3,10,9.884,116620,860,120\r'||'1377803220,2013/8/29,12:10:19,10,6.59e3,10,9.871,130283,862,120\r'||'1377803220,2013/8/29,12:10:29,10,6.44e3,10,9.872,127209,862,120\r'||'1377803220,2013/8/29,12:10:39,10,6.07e3,10,9.88,120035,857,120\r'||'1377803220,2013/8/29,12:10:49,10,5.07e3,10,9.899,100544,858,120\r'
Thu Aug 29 12:08:00 2013||ucpc||[1377803280.0, '2013/8/29', '12:10:59', 10.0, 4200.0, 10.0, 9.9186666666666667, 83455.0, 860.0, 120.0]||'1377803280,2013/8/29,12:10:59,10,3.32e3,10,9.937,66206,858,120\r'||'1377803280,2013/8/29,12:11:9,10,3.63e3,10,9.931,72336,862,120\r'||'1377803280,2013/8/29,12:11:19,10,5.65e3,10,9.888,111823,860,120\r'
Thu Aug 29 12:09:00 2013||ucpc||[1377803340.0, '2013/8/29', '12:11:29', 10.0, 7023.333333333333, 10.0, 9.8610000000000007, 138624.83333333334, 859.5, 120.0]||'1377803340,2013/8/29,12:11:29,10,6.72e3,10,9.867,132751,860,120\r'||'1377803340,2013/8/29,12:11:39,10,7.35e3,10,9.857,145050,859,120\r'||'1377803340,2013/8/29,12:11:49,10,7.63e3,10,9.849,150475,858,120\r'||'1377803340,2013/8/29,12:11:59,10,6.79e3,10,9.865,134048,863,120\r'||'1377803340,2013/8/29,12:12:9,10,6.73e3,10,9.866,132854,859,120\r'||'1377803340,2013/8/29,12:12:19,10,6.92e3,10,9.862,136571,858,120\r'
