Tue Aug 27 13:46:00 2013||metone||[1377636360.0, '27-AUG-2013  13:42:59', 133690.0, 12371.5, 3566.5, 1811.5, 613.0, 1.0, 2.0, 10.0, 0.0]||'1377636360,27-AUG-2013  13:42:59, 0.3,     133229, 0.5,      12447, 0.7,       3747, 1.0,       1956, 2.0,        667, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636360,27-AUG-2013  13:43:09, 0.3,     134151, 0.5,      12296, 0.7,       3386, 1.0,       1667, 2.0,        559, 5.0,          2,,,  2, 10,,,0\r\n'
Tue Aug 27 13:47:00 2013||metone||[1377636420.0, '27-AUG-2013  13:43:19', 138399.83333333334, 13215.333333333334, 3964.1666666666665, 2034.5, 704.16666666666663, 1.6666666666666667, 2.0, 10.0, 0.0]||'1377636420,27-AUG-2013  13:43:19, 0.3,     134125, 0.5,      12389, 0.7,       3691, 1.0,       1862, 2.0,        572, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636420,27-AUG-2013  13:43:29, 0.3,     133795, 0.5,      12216, 0.7,       3486, 1.0,       1748, 2.0,        595, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636420,27-AUG-2013  13:43:39, 0.3,     135147, 0.5,      13015, 0.7,       3995, 1.0,       2047, 2.0,        760, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636420,27-AUG-2013  13:43:49, 0.3,     140670, 0.5,      13419, 0.7,       3848, 1.0,       1996, 2.0,        712, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636420,27-AUG-2013  13:43:59, 0.3,     142936, 0.5,      13835, 0.7,       4086, 1.0,       2060, 2.0,        682, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636420,27-AUG-2013  13:44:09, 0.3,     143726, 0.5,      14418, 0.7,       4679, 1.0,       2494, 2.0,        904, 5.0,          0,,,  2, 10,,,0\r\n'
Tue Aug 27 13:48:00 2013||metone||[1377636480.0, '27-AUG-2013  13:44:19', 143206.33333333334, 14274.333333333334, 4519.666666666667, 2308.6666666666665, 806.83333333333337, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377636480,27-AUG-2013  13:44:19, 0.3,     142906, 0.5,      13125, 0.7,       3882, 1.0,       1954, 2.0,        703, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636480,27-AUG-2013  13:44:29, 0.3,     140876, 0.5,      14456, 0.7,       4842, 1.0,       2494, 2.0,        843, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636480,27-AUG-2013  13:44:39, 0.3,     142240, 0.5,      13653, 0.7,       4111, 1.0,       2070, 2.0,        709, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636480,27-AUG-2013  13:44:49, 0.3,     144379, 0.5,      14337, 0.7,       4431, 1.0,       2333, 2.0,        847, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636480,27-AUG-2013  13:44:59, 0.3,     143752, 0.5,      15988, 0.7,       5455, 1.0,       2744, 2.0,        966, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636480,27-AUG-2013  13:45:09, 0.3,     145085, 0.5,      14087, 0.7,       4397, 1.0,       2257, 2.0,        773, 5.0,          2,,,  2, 10,,,0\r\n'
Tue Aug 27 13:49:00 2013||metone||[1377636540.0, '27-AUG-2013  13:45:19', 145522.16666666666, 14655.333333333334, 4744.166666666667, 2503.1666666666665, 913.66666666666663, 1.0, 2.0, 10.0, 0.0]||'1377636540,27-AUG-2013  13:45:19, 0.3,     145216, 0.5,      19790, 0.7,       8129, 1.0,       4613, 2.0,       1797, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636540,27-AUG-2013  13:45:29, 0.3,     146888, 0.5,      15244, 0.7,       5126, 1.0,       2748, 2.0,       1006, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636540,27-AUG-2013  13:45:39, 0.3,     145436, 0.5,      12631, 0.7,       3314, 1.0,       1623, 2.0,        572, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636540,27-AUG-2013  13:45:49, 0.3,     145000, 0.5,      12010, 0.7,       3176, 1.0,       1585, 2.0,        582, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636540,27-AUG-2013  13:45:59, 0.3,     144875, 0.5,      12498, 0.7,       3157, 1.0,       1502, 2.0,        495, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636540,27-AUG-2013  13:46:09, 0.3,     145718, 0.5,      15759, 0.7,       5563, 1.0,       2948, 2.0,       1030, 5.0,          0,,,  2, 10,,,0\r\n'
Tue Aug 27 13:50:00 2013||metone||[1377636600.0, '27-AUG-2013  13:46:19', 154245.5, 14502.0, 4121.333333333333, 2094.5, 731.16666666666663, 2.3333333333333335, 2.0, 10.0, 0.0]||'1377636600,27-AUG-2013  13:46:19, 0.3,     152401, 0.5,      18326, 0.7,       6724, 1.0,       3677, 2.0,       1294, 5.0,          6,,,  2, 10,,,0\r\n'||'1377636600,27-AUG-2013  13:46:29, 0.3,     153446, 0.5,      13773, 0.7,       3702, 1.0,       1822, 2.0,        627, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636600,27-AUG-2013  13:46:39, 0.3,     153492, 0.5,      14149, 0.7,       3882, 1.0,       1966, 2.0,        697, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636600,27-AUG-2013  13:46:49, 0.3,     155925, 0.5,      13443, 0.7,       3357, 1.0,       1655, 2.0,        531, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636600,27-AUG-2013  13:46:59, 0.3,     155540, 0.5,      13492, 0.7,       3499, 1.0,       1657, 2.0,        601, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636600,27-AUG-2013  13:47:09, 0.3,     154669, 0.5,      13829, 0.7,       3564, 1.0,       1790, 2.0,        637, 5.0,          0,,,  2, 10,,,0\r\n'
Tue Aug 27 13:51:00 2013||metone||[1377636660.0, '27-AUG-2013  13:47:19', 160200.33333333334, 16823.833333333332, 5448.833333333333, 2912.5, 1055.6666666666667, 5.0, 2.0, 10.0, 0.0]||'1377636660,27-AUG-2013  13:47:19, 0.3,     158240, 0.5,      13453, 0.7,       3246, 1.0,       1570, 2.0,        567, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636660,27-AUG-2013  13:47:29, 0.3,     160255, 0.5,      13905, 0.7,       3624, 1.0,       1826, 2.0,        601, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636660,27-AUG-2013  13:47:39, 0.3,     163265, 0.5,      14424, 0.7,       3694, 1.0,       1778, 2.0,        559, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636660,27-AUG-2013  13:47:49, 0.3,     166315, 0.5,      14530, 0.7,       3535, 1.0,       1733, 2.0,        551, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636660,27-AUG-2013  13:47:59, 0.3,     160548, 0.5,      20174, 0.7,       7716, 1.0,       4329, 2.0,       1695, 5.0,         12,,,  2, 10,,,0\r\n'||'1377636660,27-AUG-2013  13:48:09, 0.3,     152579, 0.5,      24457, 0.7,      10878, 1.0,       6239, 2.0,       2361, 5.0,         10,,,  2, 10,,,0\r\n'
Tue Aug 27 13:52:00 2013||metone||[1377636720.0, '27-AUG-2013  13:48:19', 153348.0, 20203.0, 7831.166666666667, 4345.333333333333, 1584.0, 5.333333333333333, 2.0, 10.0, 0.0]||'1377636720,27-AUG-2013  13:48:19, 0.3,     151386, 0.5,      20405, 0.7,       8235, 1.0,       4599, 2.0,       1701, 5.0,          8,,,  2, 10,,,0\r\n'||'1377636720,27-AUG-2013  13:48:29, 0.3,     152068, 0.5,      24676, 0.7,      10664, 1.0,       6169, 2.0,       2257, 5.0,          8,,,  2, 10,,,0\r\n'||'1377636720,27-AUG-2013  13:48:39, 0.3,     157540, 0.5,      16183, 0.7,       4997, 1.0,       2570, 2.0,        921, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636720,27-AUG-2013  13:48:49, 0.3,     156508, 0.5,      18567, 0.7,       6595, 1.0,       3575, 2.0,       1316, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636720,27-AUG-2013  13:48:59, 0.3,     153051, 0.5,      20011, 0.7,       7786, 1.0,       4289, 2.0,       1540, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636720,27-AUG-2013  13:49:09, 0.3,     149535, 0.5,      21376, 0.7,       8710, 1.0,       4870, 2.0,       1769, 5.0,          6,,,  2, 10,,,0\r\n'
Tue Aug 27 13:53:00 2013||metone||[1377636780.0, '27-AUG-2013  13:49:19', 149426.33333333334, 19972.5, 7744.833333333333, 4257.833333333333, 1527.6666666666667, 5.0, 2.0, 10.0, 0.0]||'1377636780,27-AUG-2013  13:49:19, 0.3,     148497, 0.5,      21018, 0.7,       8706, 1.0,       4891, 2.0,       1742, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636780,27-AUG-2013  13:49:29, 0.3,     148590, 0.5,      22018, 0.7,       9217, 1.0,       5266, 2.0,       1964, 5.0,         12,,,  2, 10,,,0\r\n'||'1377636780,27-AUG-2013  13:49:39, 0.3,     149349, 0.5,      22821, 0.7,       9441, 1.0,       5317, 2.0,       1871, 5.0,          6,,,  2, 10,,,0\r\n'||'1377636780,27-AUG-2013  13:49:49, 0.3,     147880, 0.5,      20899, 0.7,       8180, 1.0,       4399, 2.0,       1602, 5.0,          6,,,  2, 10,,,0\r\n'||'1377636780,27-AUG-2013  13:49:59, 0.3,     151492, 0.5,      17525, 0.7,       6059, 1.0,       3210, 2.0,       1080, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636780,27-AUG-2013  13:50:09, 0.3,     150750, 0.5,      15554, 0.7,       4866, 1.0,       2464, 2.0,        907, 5.0,          4,,,  2, 10,,,0\r\n'
Tue Aug 27 13:54:00 2013||metone||[1377636840.0, '27-AUG-2013  13:50:19', 150811.5, 16848.166666666668, 5834.5, 3088.1666666666665, 1121.1666666666667, 3.0, 2.0, 10.0, 0.0]||'1377636840,27-AUG-2013  13:50:19, 0.3,     149463, 0.5,      16075, 0.7,       5313, 1.0,       2829, 2.0,       1055, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636840,27-AUG-2013  13:50:29, 0.3,     150267, 0.5,      15965, 0.7,       5317, 1.0,       2829, 2.0,       1068, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636840,27-AUG-2013  13:50:39, 0.3,     151913, 0.5,      15846, 0.7,       5226, 1.0,       2729, 2.0,        919, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636840,27-AUG-2013  13:50:49, 0.3,     151125, 0.5,      16912, 0.7,       5713, 1.0,       3164, 2.0,       1172, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636840,27-AUG-2013  13:50:59, 0.3,     150701, 0.5,      16399, 0.7,       5489, 1.0,       2793, 2.0,        962, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636840,27-AUG-2013  13:51:09, 0.3,     151400, 0.5,      19892, 0.7,       7949, 1.0,       4185, 2.0,       1551, 5.0,          6,,,  2, 10,,,0\r\n'
Tue Aug 27 13:55:00 2013||metone||[1377636900.0, '27-AUG-2013  13:51:19', 158682.0, 16978.0, 5505.333333333333, 2884.0, 1015.5, 4.0, 2.0, 10.0, 0.0]||'1377636900,27-AUG-2013  13:51:19, 0.3,     152488, 0.5,      18415, 0.7,       6898, 1.0,       3776, 2.0,       1392, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636900,27-AUG-2013  13:51:29, 0.3,     152551, 0.5,      18222, 0.7,       6553, 1.0,       3516, 2.0,       1290, 5.0,          6,,,  2, 10,,,0\r\n'||'1377636900,27-AUG-2013  13:51:39, 0.3,     159560, 0.5,      16603, 0.7,       5022, 1.0,       2604, 2.0,        877, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636900,27-AUG-2013  13:51:49, 0.3,     160240, 0.5,      17262, 0.7,       5682, 1.0,       2994, 2.0,       1087, 5.0,          8,,,  2, 10,,,0\r\n'||'1377636900,27-AUG-2013  13:51:59, 0.3,     160529, 0.5,      16789, 0.7,       5213, 1.0,       2706, 2.0,        871, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636900,27-AUG-2013  13:52:09, 0.3,     166724, 0.5,      14577, 0.7,       3664, 1.0,       1708, 2.0,        576, 5.0,          0,,,  2, 10,,,0\r\n'
Tue Aug 27 13:56:00 2013||metone||[1377636960.0, '27-AUG-2013  13:52:19', 168627.33333333334, 13859.666666666666, 3014.6666666666665, 1360.5, 440.33333333333331, 1.6666666666666667, 2.0, 10.0, 0.0]||'1377636960,27-AUG-2013  13:52:19, 0.3,     168678, 0.5,      14312, 0.7,       3437, 1.0,       1555, 2.0,        515, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636960,27-AUG-2013  13:52:29, 0.3,     169958, 0.5,      13564, 0.7,       2676, 1.0,       1222, 2.0,        368, 5.0,          0,,,  2, 10,,,0\r\n'||'1377636960,27-AUG-2013  13:52:39, 0.3,     169875, 0.5,      14125, 0.7,       3157, 1.0,       1481, 2.0,        525, 5.0,          4,,,  2, 10,,,0\r\n'||'1377636960,27-AUG-2013  13:52:49, 0.3,     169998, 0.5,      13852, 0.7,       3001, 1.0,       1369, 2.0,        415, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636960,27-AUG-2013  13:52:59, 0.3,     168786, 0.5,      14227, 0.7,       3073, 1.0,       1360, 2.0,        436, 5.0,          2,,,  2, 10,,,0\r\n'||'1377636960,27-AUG-2013  13:53:09, 0.3,     164469, 0.5,      13078, 0.7,       2744, 1.0,       1176, 2.0,        383, 5.0,          0,,,  2, 10,,,0\r\n'
