Wed Aug 28 17:44:00 2013||metone||[1377737040.0, '28-AUG-2013  17:40:59', 231844.0, 34891.0, 7663.0, 3543.0, 1135.0, 0.0, 2.0, 10.0, 0.0]||'1377737040,28-AUG-2013  17:40:59, 0.3,     231844, 0.5,      34891, 0.7,       7663, 1.0,       3543, 2.0,       1135, 5.0,          0,,,  2, 10,,,0\r\n'
Wed Aug 28 17:45:00 2013||metone||[1377737100.0, '28-AUG-2013  17:41:09', 236220.33333333334, 31669.166666666668, 5175.833333333333, 2035.6666666666667, 576.0, 4.5, 2.0, 10.0, 0.0]||'1377737100,28-AUG-2013  17:41:09, 0.3,     235803, 0.5,      32085, 0.7,       5366, 1.0,       2151, 2.0,        557, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737100,28-AUG-2013  17:41:19, 0.3,     236144, 0.5,      32231, 0.7,       5550, 1.0,       2252, 2.0,        629, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737100,28-AUG-2013  17:41:29, 0.3,     236848, 0.5,      31152, 0.7,       4904, 1.0,       1892, 2.0,        523, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737100,28-AUG-2013  17:41:39, 0.3,     235420, 0.5,      31619, 0.7,       5058, 1.0,       1973, 2.0,        500, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737100,28-AUG-2013  17:41:49, 0.3,     236674, 0.5,      31464, 0.7,       4957, 1.0,       1814, 2.0,        504, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737100,28-AUG-2013  17:41:59, 0.3,     236433, 0.5,      31464, 0.7,       5220, 1.0,       2132, 2.0,        743, 5.0,         21,,,  2, 10,,,0\r\n'
Wed Aug 28 17:46:00 2013||metone||[1377737160.0, '28-AUG-2013  17:42:09', 235268.5, 31573.0, 5301.0, 2036.6666666666667, 555.0, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377737160,28-AUG-2013  17:42:09, 0.3,     235602, 0.5,      30690, 0.7,       4588, 1.0,       1684, 2.0,        368, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737160,28-AUG-2013  17:42:19, 0.3,     236361, 0.5,      30063, 0.7,       4291, 1.0,       1415, 2.0,        353, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737160,28-AUG-2013  17:42:29, 0.3,     235068, 0.5,      30478, 0.7,       4607, 1.0,       1651, 2.0,        434, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737160,28-AUG-2013  17:42:39, 0.3,     235954, 0.5,      30996, 0.7,       4702, 1.0,       1723, 2.0,        489, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737160,28-AUG-2013  17:42:49, 0.3,     236123, 0.5,      30612, 0.7,       4815, 1.0,       1801, 2.0,        470, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737160,28-AUG-2013  17:42:59, 0.3,     232503, 0.5,      36599, 0.7,       8803, 1.0,       3946, 2.0,       1216, 5.0,          4,,,  2, 10,,,0\r\n'
Wed Aug 28 17:47:00 2013||metone||[1377737220.0, '28-AUG-2013  17:43:09', 233191.0, 35870.5, 8185.0, 3677.5, 1148.1666666666667, 4.333333333333333, 2.0, 10.0, 0.0]||'1377737220,28-AUG-2013  17:43:09, 0.3,     229771, 0.5,      41385, 0.7,      12267, 1.0,       6224, 2.0,       2002, 5.0,         10,,,  2, 10,,,0\r\n'||'1377737220,28-AUG-2013  17:43:19, 0.3,     233003, 0.5,      36472, 0.7,       8452, 1.0,       3706, 2.0,       1172, 5.0,          6,,,  2, 10,,,0\r\n'||'1377737220,28-AUG-2013  17:43:29, 0.3,     233099, 0.5,      35535, 0.7,       8284, 1.0,       3751, 2.0,       1199, 5.0,          6,,,  2, 10,,,0\r\n'||'1377737220,28-AUG-2013  17:43:39, 0.3,     234161, 0.5,      34141, 0.7,       6707, 1.0,       2884, 2.0,        860, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737220,28-AUG-2013  17:43:49, 0.3,     234038, 0.5,      33831, 0.7,       6837, 1.0,       2892, 2.0,        862, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737220,28-AUG-2013  17:43:59, 0.3,     235074, 0.5,      33859, 0.7,       6563, 1.0,       2608, 2.0,        794, 5.0,          2,,,  2, 10,,,0\r\n'
Wed Aug 28 17:48:00 2013||metone||[1377737280.0, '28-AUG-2013  17:44:09', 236838.33333333334, 34901.0, 7012.0, 3000.3333333333335, 904.16666666666663, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377737280,28-AUG-2013  17:44:09, 0.3,     236498, 0.5,      33636, 0.7,       6190, 1.0,       2507, 2.0,        714, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737280,28-AUG-2013  17:44:19, 0.3,     235801, 0.5,      34228, 0.7,       7027, 1.0,       3070, 2.0,        896, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737280,28-AUG-2013  17:44:29, 0.3,     236524, 0.5,      35703, 0.7,       7430, 1.0,       3225, 2.0,        989, 5.0,          4,,,  2, 10,,,0\r\n'||'1377737280,28-AUG-2013  17:44:39, 0.3,     237206, 0.5,      35762, 0.7,       7269, 1.0,       3206, 2.0,        987, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737280,28-AUG-2013  17:44:49, 0.3,     236873, 0.5,      35027, 0.7,       7152, 1.0,       3032, 2.0,        947, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737280,28-AUG-2013  17:44:59, 0.3,     238128, 0.5,      35050, 0.7,       7004, 1.0,       2962, 2.0,        892, 5.0,          2,,,  2, 10,,,0\r\n'
Wed Aug 28 17:49:00 2013||metone||[1377737340.0, '28-AUG-2013  17:45:09', 239412.16666666666, 33632.5, 6087.0, 2435.6666666666665, 695.0, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377737340,28-AUG-2013  17:45:09, 0.3,     238370, 0.5,      33340, 0.7,       5855, 1.0,       2329, 2.0,        678, 5.0,          4,,,  2, 10,,,0\r\n'||'1377737340,28-AUG-2013  17:45:19, 0.3,     240076, 0.5,      33475, 0.7,       5722, 1.0,       2214, 2.0,        654, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737340,28-AUG-2013  17:45:29, 0.3,     239065, 0.5,      33753, 0.7,       6069, 1.0,       2462, 2.0,        676, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737340,28-AUG-2013  17:45:39, 0.3,     240133, 0.5,      34115, 0.7,       6394, 1.0,       2513, 2.0,        650, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737340,28-AUG-2013  17:45:49, 0.3,     239141, 0.5,      33270, 0.7,       6158, 1.0,       2473, 2.0,        722, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737340,28-AUG-2013  17:45:59, 0.3,     239688, 0.5,      33842, 0.7,       6324, 1.0,       2623, 2.0,        790, 5.0,          0,,,  2, 10,,,0\r\n'
Wed Aug 28 17:50:00 2013||metone||[1377737400.0, '28-AUG-2013  17:46:09', 239292.66666666666, 34202.166666666664, 6403.0, 2661.8333333333335, 780.33333333333337, 3.3333333333333335, 2.0, 10.0, 0.0]||'1377737400,28-AUG-2013  17:46:09, 0.3,     238870, 0.5,      34637, 0.7,       6837, 1.0,       2871, 2.0,        883, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737400,28-AUG-2013  17:46:19, 0.3,     239323, 0.5,      33460, 0.7,       5699, 1.0,       2413, 2.0,        760, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737400,28-AUG-2013  17:46:29, 0.3,     238694, 0.5,      36044, 0.7,       7466, 1.0,       3255, 2.0,        919, 5.0,          6,,,  2, 10,,,0\r\n'||'1377737400,28-AUG-2013  17:46:39, 0.3,     238560, 0.5,      33975, 0.7,       6593, 1.0,       2702, 2.0,        771, 5.0,         10,,,  2, 10,,,0\r\n'||'1377737400,28-AUG-2013  17:46:49, 0.3,     240765, 0.5,      32954, 0.7,       5705, 1.0,       2240, 2.0,        635, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737400,28-AUG-2013  17:46:59, 0.3,     239544, 0.5,      34143, 0.7,       6118, 1.0,       2490, 2.0,        714, 5.0,          0,,,  2, 10,,,0\r\n'
Wed Aug 28 17:51:00 2013||metone||[1377737460.0, '28-AUG-2013  17:47:09', 239745.66666666666, 33599.0, 5964.333333333333, 2358.5, 671.33333333333337, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377737460,28-AUG-2013  17:47:09, 0.3,     240038, 0.5,      34081, 0.7,       6275, 1.0,       2547, 2.0,        733, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737460,28-AUG-2013  17:47:19, 0.3,     240426, 0.5,      33037, 0.7,       5610, 1.0,       2208, 2.0,        631, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737460,28-AUG-2013  17:47:29, 0.3,     239101, 0.5,      32920, 0.7,       5682, 1.0,       2187, 2.0,        561, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737460,28-AUG-2013  17:47:39, 0.3,     239834, 0.5,      32920, 0.7,       5514, 1.0,       1973, 2.0,        534, 5.0,          4,,,  2, 10,,,0\r\n'||'1377737460,28-AUG-2013  17:47:49, 0.3,     239735, 0.5,      33910, 0.7,       6243, 1.0,       2543, 2.0,        726, 5.0,          4,,,  2, 10,,,0\r\n'||'1377737460,28-AUG-2013  17:47:59, 0.3,     239340, 0.5,      34726, 0.7,       6462, 1.0,       2693, 2.0,        843, 5.0,          0,,,  2, 10,,,0\r\n'
Wed Aug 28 17:52:00 2013||metone||[1377737520.0, '28-AUG-2013  17:48:09', 241484.83333333334, 33086.0, 5473.333333333333, 2058.3333333333335, 601.66666666666663, 2.3333333333333335, 2.0, 10.0, 0.0]||'1377737520,28-AUG-2013  17:48:09, 0.3,     241411, 0.5,      33371, 0.7,       5620, 1.0,       2108, 2.0,        625, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737520,28-AUG-2013  17:48:19, 0.3,     242291, 0.5,      33802, 0.7,       5932, 1.0,       2278, 2.0,        642, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737520,28-AUG-2013  17:48:29, 0.3,     240061, 0.5,      33268, 0.7,       5752, 1.0,       2235, 2.0,        676, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737520,28-AUG-2013  17:48:39, 0.3,     240883, 0.5,      32460, 0.7,       4997, 1.0,       1829, 2.0,        519, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737520,28-AUG-2013  17:48:49, 0.3,     241612, 0.5,      33348, 0.7,       5563, 1.0,       2127, 2.0,        642, 5.0,          8,,,  2, 10,,,0\r\n'||'1377737520,28-AUG-2013  17:48:59, 0.3,     242651, 0.5,      32267, 0.7,       4976, 1.0,       1773, 2.0,        506, 5.0,          2,,,  2, 10,,,0\r\n'
Wed Aug 28 17:53:00 2013||metone||[1377737580.0, '28-AUG-2013  17:49:09', 240730.83333333334, 33129.5, 5441.166666666667, 2078.3333333333335, 560.0, 2.3333333333333335, 2.0, 10.0, 0.0]||'1377737580,28-AUG-2013  17:49:09, 0.3,     241184, 0.5,      32820, 0.7,       5071, 1.0,       1937, 2.0,        474, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737580,28-AUG-2013  17:49:19, 0.3,     241877, 0.5,      31992, 0.7,       4726, 1.0,       1612, 2.0,        406, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737580,28-AUG-2013  17:49:29, 0.3,     239891, 0.5,      33647, 0.7,       5866, 1.0,       2299, 2.0,        642, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737580,28-AUG-2013  17:49:39, 0.3,     241814, 0.5,      32708, 0.7,       4936, 1.0,       1708, 2.0,        455, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737580,28-AUG-2013  17:49:49, 0.3,     239395, 0.5,      33393, 0.7,       5752, 1.0,       2293, 2.0,        599, 5.0,          4,,,  2, 10,,,0\r\n'||'1377737580,28-AUG-2013  17:49:59, 0.3,     240224, 0.5,      34217, 0.7,       6296, 1.0,       2621, 2.0,        784, 5.0,          4,,,  2, 10,,,0\r\n'
Wed Aug 28 17:54:00 2013||metone||[1377737640.0, '28-AUG-2013  17:50:09', 241257.0, 33793.0, 5895.833333333333, 2334.1666666666665, 668.5, 1.3333333333333333, 2.0, 10.0, 0.0]||'1377737640,28-AUG-2013  17:50:09, 0.3,     241807, 0.5,      33221, 0.7,       5472, 1.0,       2110, 2.0,        561, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737640,28-AUG-2013  17:50:19, 0.3,     241983, 0.5,      32969, 0.7,       5226, 1.0,       1837, 2.0,        521, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737640,28-AUG-2013  17:50:29, 0.3,     241704, 0.5,      33893, 0.7,       5987, 1.0,       2483, 2.0,        712, 5.0,          0,,,  2, 10,,,0\r\n'||'1377737640,28-AUG-2013  17:50:39, 0.3,     240360, 0.5,      34658, 0.7,       6949, 1.0,       2956, 2.0,        938, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737640,28-AUG-2013  17:50:49, 0.3,     241042, 0.5,      34092, 0.7,       6006, 1.0,       2411, 2.0,        671, 5.0,          2,,,  2, 10,,,0\r\n'||'1377737640,28-AUG-2013  17:50:59, 0.3,     240646, 0.5,      33925, 0.7,       5735, 1.0,       2208, 2.0,        608, 5.0,          0,,,  2, 10,,,0\r\n'
