Sun Aug 25 18:45:00 2013||ucpc||[1377481500.0, '2013/8/25', '18:48:27', 10.0, 2635.0, 10.0, 9.9489999999999998, 52631.5, 860.5, 120.0]||'1377481500,2013/8/25,18:48:27,10,2.64e3,10,9.949,52732,859,120\r'||'1377481500,2013/8/25,18:48:37,10,2.63e3,10,9.949,52531,862,120\r'
Sun Aug 25 18:46:00 2013||ucpc||[1377481560.0, '2013/8/25', '18:48:47', 10.0, 2848.3333333333335, 10.0, 9.9448333333333334, 56792.666666666664, 860.33333333333337, 120.0]||'1377481560,2013/8/25,18:48:47,10,2.60e3,10,9.949,51853,867,120\r'||'1377481560,2013/8/25,18:48:57,10,2.62e3,10,9.95,52353,860,120\r'||'1377481560,2013/8/25,18:49:7,10,2.66e3,10,9.95,53165,850,120\r'||'1377481560,2013/8/25,18:49:17,10,2.81e3,10,9.946,55977,862,120\r'||'1377481560,2013/8/25,18:49:27,10,3.36e3,10,9.934,66863,861,120\r'||'1377481560,2013/8/25,18:49:37,10,3.04e3,10,9.94,60545,862,120\r'
Sun Aug 25 18:47:00 2013||ucpc||[1377481620.0, '2013/8/25', '18:49:47', 10.0, 2833.3333333333335, 10.0, 9.9443333333333346, 56488.0, 860.5, 120.0]||'1377481620,2013/8/25,18:49:47,10,2.69e3,10,9.948,53577,857,120\r'||'1377481620,2013/8/25,18:49:57,10,2.63e3,10,9.95,52393,862,120\r'||'1377481620,2013/8/25,18:50:7,10,2.56e3,10,9.95,51128,862,120\r'||'1377481620,2013/8/25,18:50:17,10,2.62e3,10,9.948,52339,860,120\r'||'1377481620,2013/8/25,18:50:27,10,3.04e3,10,9.941,60678,861,120\r'||'1377481620,2013/8/25,18:50:37,10,3.46e3,10,9.929,68813,861,120\r'
Sun Aug 25 18:48:00 2013||ucpc||[1377481680.0, '2013/8/25', '18:50:47', 10.0, 3721.6666666666665, 10.0, 9.9260000000000002, 74030.333333333328, 862.5, 120.0]||'1377481680,2013/8/25,18:50:47,10,3.58e3,10,9.929,71331,859,120\r'||'1377481680,2013/8/25,18:50:57,10,3.80e3,10,9.925,75494,861,120\r'||'1377481680,2013/8/25,18:51:7,10,3.89e3,10,9.923,77378,863,120\r'||'1377481680,2013/8/25,18:51:17,10,3.74e3,10,9.925,74403,864,120\r'||'1377481680,2013/8/25,18:51:27,10,3.73e3,10,9.926,74138,863,120\r'||'1377481680,2013/8/25,18:51:37,10,3.59e3,10,9.928,71438,865,120\r'
Sun Aug 25 18:49:00 2013||ucpc||[1377481740.0, '2013/8/25', '18:51:47', 10.0, 3583.3333333333335, 10.0, 9.9283333333333328, 71271.666666666672, 862.5, 119.83333333333333]||'1377481740,2013/8/25,18:51:47,10,3.43e3,10,9.932,68180,862,120\r'||'1377481740,2013/8/25,18:51:57,10,4.24e3,10,9.914,84246,863,120\r'||'1377481740,2013/8/25,18:52:7,10,4.06e3,10,9.919,80784,863,120\r'||'1377481740,2013/8/25,18:52:17,10,3.53e3,10,9.93,70195,863,120\r'||'1377481740,2013/8/25,18:52:27,10,3.13e3,10,9.938,62258,862,120\r'||'1377481740,2013/8/25,18:52:37,10,3.11e3,10,9.937,61967,862,119\r'
Sun Aug 25 18:50:00 2013||ucpc||[1377481800.0, '2013/8/25', '18:52:47', 10.0, 2918.3333333333335, 10.0, 9.9431666666666683, 58183.0, 864.33333333333337, 120.0]||'1377481800,2013/8/25,18:52:47,10,3.00e3,10,9.941,59858,859,120\r'||'1377481800,2013/8/25,18:52:57,10,2.94e3,10,9.942,58560,860,120\r'||'1377481800,2013/8/25,18:53:7,10,2.92e3,10,9.942,58246,860,120\r'||'1377481800,2013/8/25,18:53:17,10,2.88e3,10,9.945,57424,874,120\r'||'1377481800,2013/8/25,18:53:27,10,2.90e3,10,9.944,57781,868,120\r'||'1377481800,2013/8/25,18:53:37,10,2.87e3,10,9.945,57229,865,120\r'
Sun Aug 25 18:51:00 2013||ucpc||[1377481860.0, '2013/8/25', '18:53:47', 10.0, 3195.0, 10.0, 9.9369999999999994, 63623.833333333336, 862.5, 120.0]||'1377481860,2013/8/25,18:53:47,10,2.95e3,10,9.943,58777,860,120\r'||'1377481860,2013/8/25,18:53:57,10,3.02e3,10,9.94,60165,864,120\r'||'1377481860,2013/8/25,18:54:7,10,3.10e3,10,9.939,61699,858,120\r'||'1377481860,2013/8/25,18:54:17,10,3.18e3,10,9.938,63290,865,120\r'||'1377481860,2013/8/25,18:54:27,10,3.36e3,10,9.933,66935,866,120\r'||'1377481860,2013/8/25,18:54:37,10,3.56e3,10,9.929,70877,862,120\r'
Sun Aug 25 18:52:00 2013||ucpc||[1377481920.0, '2013/8/25', '18:54:47', 10.0, 4575.0, 10.0, 9.9068333333333332, 90758.0, 863.0, 120.0]||'1377481920,2013/8/25,18:54:47,10,3.74e3,10,9.924,74359,860,120\r'||'1377481920,2013/8/25,18:54:57,10,3.81e3,10,9.924,75722,864,120\r'||'1377481920,2013/8/25,18:55:7,10,3.90e3,10,9.922,77632,866,120\r'||'1377481920,2013/8/25,18:55:17,10,4.04e3,10,9.92,80347,859,120\r'||'1377481920,2013/8/25,18:55:27,10,5.40e3,10,9.888,106936,864,120\r'||'1377481920,2013/8/25,18:55:37,10,6.56e3,10,9.863,129552,865,120\r'
Sun Aug 25 18:53:00 2013||ucpc||[1377481980.0, '2013/8/25', '18:55:47', 10.0, 5091.666666666667, 10.0, 9.892833333333332, 100898.0, 862.0, 120.0]||'1377481980,2013/8/25,18:55:47,10,5.88e3,10,9.875,116289,864,120\r'||'1377481980,2013/8/25,18:55:57,10,5.23e3,10,9.891,103555,863,120\r'||'1377481980,2013/8/25,18:56:7,10,4.86e3,10,9.898,96381,860,120\r'||'1377481980,2013/8/25,18:56:17,10,4.67e3,10,9.899,92698,857,120\r'||'1377481980,2013/8/25,18:56:27,10,4.97e3,10,9.897,98474,866,120\r'||'1377481980,2013/8/25,18:56:37,10,4.94e3,10,9.897,97991,862,120\r'
Sun Aug 25 18:54:00 2013||ucpc||[1377482040.0, '2013/8/25', '18:56:47', 10.0, 5341.666666666667, 10.0, 9.8869999999999987, 105781.0, 861.5, 119.83333333333333]||'1377482040,2013/8/25,18:56:47,10,4.90e3,10,9.896,97058,861,120\r'||'1377482040,2013/8/25,18:56:57,10,5.07e3,10,9.891,100447,863,120\r'||'1377482040,2013/8/25,18:57:7,10,5.16e3,10,9.891,102311,859,120\r'||'1377482040,2013/8/25,18:57:17,10,5.04e3,10,9.895,99886,862,120\r'||'1377482040,2013/8/25,18:57:27,10,5.78e3,10,9.878,114338,854,119\r'||'1377482040,2013/8/25,18:57:37,10,6.10e3,10,9.871,120646,870,120\r'
Sun Aug 25 18:55:00 2013||ucpc||[1377482100.0, '2013/8/25', '18:57:47', 26.666666666666668, 5450.0, 10.0, 9.8859999999999992, 107890.16666666667, 863.16666666666663, 120.0]||'1377482100,2013/8/25,18:57:47,10,5.66e3,10,9.881,111994,866,120\r'||'1377482100,2013/8/25,18:57:57,10,5.30e3,10,9.889,104902,859,120\r'||'1377482100,2013/8/25,18:58:7,110,5.38e3,10,9.887,106544,863,120\r'||'1377482100,2013/8/25,18:58:17,10,5.44e3,10,9.887,107804,863,120\r'||'1377482100,2013/8/25,18:58:27,10,5.47e3,10,9.885,108256,866,120\r'||'1377482100,2013/8/25,18:58:37,10,5.45e3,10,9.887,107841,862,120\r'
