Thu Aug 29 10:36:01 2013||dusttrack||[1377797760.0, 0.056000000000000001]||'1377797760,0.056'
Thu Aug 29 10:37:01 2013||dusttrack||[1377797820.0, 0.056000000000000001]||'1377797820,0.056'
Thu Aug 29 10:38:01 2013||dusttrack||[1377797880.0, 0.066000000000000003]||'1377797880,0.066'
Thu Aug 29 10:39:02 2013||dusttrack||[1377797940.0, 0.066000000000000003]||'1377797940,0.066'
Thu Aug 29 10:40:02 2013||dusttrack||[1377798000.0, 0.23200000000000001]||'1377798000,0.232'
Thu Aug 29 10:41:01 2013||dusttrack||[1377798060.0, 0.23200000000000001]||'1377798060,0.232'
Thu Aug 29 10:42:02 2013||dusttrack||[1377798120.0, 0.074999999999999997]||'1377798120,0.075'
Thu Aug 29 10:43:02 2013||dusttrack||[1377798180.0, 0.074999999999999997]||'1377798180,0.075'
Thu Aug 29 10:44:00 2013||dusttrack||[1377798240.0, 0.074999999999999997]||'1377798240,0.075'
Thu Aug 29 10:45:00 2013||dusttrack||[1377798300.0, 0.074999999999999997]||'1377798300,0.075'
Thu Aug 29 10:46:00 2013||dusttrack||[1377798360.0, 0.080000000000000002]||'1377798360,0.080'
