Fri Aug 30 14:50:00 2013||dusttrack||[1377899400.0, 0.26400000000000001]||'1377899400,0.264'
Fri Aug 30 14:51:00 2013||dusttrack||[1377899460.0, 0.26400000000000001]||'1377899460,0.264'
Fri Aug 30 14:52:00 2013||dusttrack||[1377899520.0, 0.249]||'1377899520,0.249'
Fri Aug 30 14:53:00 2013||dusttrack||[1377899580.0, 0.249]||'1377899580,0.249'
Fri Aug 30 14:54:00 2013||dusttrack||[1377899640.0, 0.125]||'1377899640,0.125'
Fri Aug 30 14:55:00 2013||dusttrack||[1377899700.0, 0.125]||'1377899700,0.125'
Fri Aug 30 14:56:00 2013||dusttrack||[1377899760.0, 0.14699999999999999]||'1377899760,0.147'
Fri Aug 30 14:57:00 2013||dusttrack||[1377899820.0, 0.14699999999999999]||'1377899820,0.147'
Fri Aug 30 14:58:00 2013||dusttrack||[1377899880.0, 0.16700000000000001]||'1377899880,0.167'
Fri Aug 30 14:59:00 2013||dusttrack||[1377899940.0, 0.16700000000000001]||'1377899940,0.167'
Fri Aug 30 15:00:00 2013||dusttrack||[1377900000.0, 0.13600000000000001]||'1377900000,0.136'
Fri Aug 30 15:01:00 2013||dusttrack||[1377900060.0, 0.13600000000000001]||'1377900060,0.136'
Fri Aug 30 15:02:00 2013||dusttrack||[1377900120.0, 0.14000000000000001]||'1377900120,0.140'
Fri Aug 30 15:03:00 2013||dusttrack||[1377900180.0, 0.14000000000000001]||'1377900180,0.140'
Fri Aug 30 15:04:00 2013||dusttrack||[1377900240.0, 0.127]||'1377900240,0.127'
Fri Aug 30 15:05:00 2013||dusttrack||[1377900300.0, 0.127]||'1377900300,0.127'
Fri Aug 30 15:06:00 2013||dusttrack||[1377900360.0, 0.109]||'1377900360,0.109'
Fri Aug 30 15:07:00 2013||dusttrack||[1377900420.0, 0.109]||'1377900420,0.109'
Fri Aug 30 15:08:00 2013||dusttrack||[1377900480.0, 0.17100000000000001]||'1377900480,0.171'
Fri Aug 30 15:09:00 2013||dusttrack||[1377900540.0, 0.17100000000000001]||'1377900540,0.171'
Fri Aug 30 15:10:00 2013||dusttrack||[1377900600.0, 0.185]||'1377900600,0.185'
Fri Aug 30 15:11:00 2013||dusttrack||[1377900660.0, 0.185]||'1377900660,0.185'
Fri Aug 30 15:12:00 2013||dusttrack||[1377900720.0, 0.115]||'1377900720,0.115'
Fri Aug 30 15:13:00 2013||dusttrack||[1377900780.0, 0.115]||'1377900780,0.115'
Fri Aug 30 15:14:00 2013||dusttrack||[1377900840.0, 0.186]||'1377900840,0.186'
Fri Aug 30 15:15:00 2013||dusttrack||[1377900900.0, 0.186]||'1377900900,0.186'
Fri Aug 30 15:16:00 2013||dusttrack||[1377900960.0, 0.23200000000000001]||'1377900960,0.232'
Fri Aug 30 15:17:00 2013||dusttrack||[1377901020.0, 0.23200000000000001]||'1377901020,0.232'
Fri Aug 30 15:18:00 2013||dusttrack||[1377901080.0, 0.16300000000000001]||'1377901080,0.163'
Fri Aug 30 15:19:00 2013||dusttrack||[1377901140.0, 0.16300000000000001]||'1377901140,0.163'
Fri Aug 30 15:20:00 2013||dusttrack||[1377901200.0, 0.154]||'1377901200,0.154'
Fri Aug 30 15:21:00 2013||dusttrack||[1377901260.0, 0.154]||'1377901260,0.154'
Fri Aug 30 15:22:00 2013||dusttrack||[1377901320.0, 0.214]||'1377901320,0.214'
Fri Aug 30 15:23:00 2013||dusttrack||[1377901380.0, 0.214]||'1377901380,0.214'
Fri Aug 30 15:24:00 2013||dusttrack||[1377901440.0, 0.19900000000000001]||'1377901440,0.199'
Fri Aug 30 15:25:00 2013||dusttrack||[1377901500.0, 0.19900000000000001]||'1377901500,0.199'
Fri Aug 30 15:26:00 2013||dusttrack||[1377901560.0, 0.193]||'1377901560,0.193'
Fri Aug 30 15:27:00 2013||dusttrack||[1377901620.0, 0.193]||'1377901620,0.193'
Fri Aug 30 15:28:00 2013||dusttrack||[1377901680.0, 0.17999999999999999]||'1377901680,0.180'
Fri Aug 30 15:29:00 2013||dusttrack||[1377901740.0, 0.17999999999999999]||'1377901740,0.180'
Fri Aug 30 15:30:00 2013||dusttrack||[1377901800.0, 0.16500000000000001]||'1377901800,0.165'
Fri Aug 30 15:31:00 2013||dusttrack||[1377901860.0, 0.16500000000000001]||'1377901860,0.165'
Fri Aug 30 15:32:00 2013||dusttrack||[1377901920.0, 0.123]||'1377901920,0.123'
Fri Aug 30 15:33:00 2013||dusttrack||[1377901980.0, 0.123]||'1377901980,0.123'
Fri Aug 30 15:34:00 2013||dusttrack||[1377902040.0, 0.108]||'1377902040,0.108'
