Tue Aug 27 15:38:00 2013||dusttrack||[1377643080.0, 0.24199999999999999]||'1377643080,0.242'
Tue Aug 27 15:39:00 2013||dusttrack||[1377643140.0, 0.24199999999999999]||'1377643140,0.242'
Tue Aug 27 15:40:00 2013||dusttrack||[1377643200.0, 0.246]||'1377643200,0.246'
Tue Aug 27 15:41:00 2013||dusttrack||[1377643260.0, 0.246]||'1377643260,0.246'
Tue Aug 27 15:42:00 2013||dusttrack||[1377643320.0, 0.26900000000000002]||'1377643320,0.269'
Tue Aug 27 15:43:00 2013||dusttrack||[1377643380.0, 0.26900000000000002]||'1377643380,0.269'
Tue Aug 27 15:44:00 2013||dusttrack||[1377643440.0, 0.28299999999999997]||'1377643440,0.283'
Tue Aug 27 15:45:00 2013||dusttrack||[1377643500.0, 0.28299999999999997]||'1377643500,0.283'
Tue Aug 27 15:46:00 2013||dusttrack||[1377643560.0, 0.34300000000000003]||'1377643560,0.343'
Tue Aug 27 15:47:00 2013||dusttrack||[1377643620.0, 0.34300000000000003]||'1377643620,0.343'
Tue Aug 27 15:48:00 2013||dusttrack||[1377643680.0, 0.35499999999999998]||'1377643680,0.355'
Tue Aug 27 15:49:00 2013||dusttrack||[1377643740.0, 0.35499999999999998]||'1377643740,0.355'
Tue Aug 27 15:50:00 2013||dusttrack||[1377643800.0, 0.35399999999999998]||'1377643800,0.354'
Tue Aug 27 15:51:00 2013||dusttrack||[1377643860.0, 0.35399999999999998]||'1377643860,0.354'
Tue Aug 27 15:52:00 2013||dusttrack||[1377643920.0, 0.34999999999999998]||'1377643920,0.350'
Tue Aug 27 15:53:00 2013||dusttrack||[1377643980.0, 0.34999999999999998]||'1377643980,0.350'
Tue Aug 27 15:54:00 2013||dusttrack||[1377644040.0, 0.36099999999999999]||'1377644040,0.361'
Tue Aug 27 15:55:00 2013||dusttrack||[1377644100.0, 0.36099999999999999]||'1377644100,0.361'
Tue Aug 27 15:56:00 2013||dusttrack||[1377644160.0, 0.371]||'1377644160,0.371'
Tue Aug 27 15:57:00 2013||dusttrack||[1377644220.0, 0.371]||'1377644220,0.371'
Tue Aug 27 15:58:00 2013||dusttrack||[1377644280.0, 0.34100000000000003]||'1377644280,0.341'
Tue Aug 27 15:59:00 2013||dusttrack||[1377644340.0, 0.34100000000000003]||'1377644340,0.341'
Tue Aug 27 16:00:00 2013||dusttrack||[1377644400.0, 0.35399999999999998]||'1377644400,0.354'
Tue Aug 27 16:01:00 2013||dusttrack||[1377644460.0, 0.35399999999999998]||'1377644460,0.354'
Tue Aug 27 16:02:00 2013||dusttrack||[1377644520.0, 0.33600000000000002]||'1377644520,0.336'
Tue Aug 27 16:03:00 2013||dusttrack||[1377644580.0, 0.33600000000000002]||'1377644580,0.336'
Tue Aug 27 16:04:00 2013||dusttrack||[1377644640.0, 0.318]||'1377644640,0.318'
Tue Aug 27 16:05:00 2013||dusttrack||[1377644700.0, 0.318]||'1377644700,0.318'
Tue Aug 27 16:06:00 2013||dusttrack||[1377644760.0, 0.32500000000000001]||'1377644760,0.325'
Tue Aug 27 16:07:00 2013||dusttrack||[1377644820.0, 0.32500000000000001]||'1377644820,0.325'
Tue Aug 27 16:08:00 2013||dusttrack||[1377644880.0, 0.311]||'1377644880,0.311'
Tue Aug 27 16:09:00 2013||dusttrack||[1377644940.0, 0.311]||'1377644940,0.311'
Tue Aug 27 16:10:00 2013||dusttrack||[1377645000.0, 0.30499999999999999]||'1377645000,0.305'
Tue Aug 27 16:11:00 2013||dusttrack||[1377645060.0, 0.30499999999999999]||'1377645060,0.305'
Tue Aug 27 16:12:00 2013||dusttrack||[1377645120.0, 0.36199999999999999]||'1377645120,0.362'
Tue Aug 27 16:13:00 2013||dusttrack||[1377645180.0, 0.36199999999999999]||'1377645180,0.362'
