Thu Aug 29 13:26:00 2013||aeth||None
Thu Aug 29 13:27:04 2013||aeth||[1377808020.0, '"29-aug-13"', '"12:26"', 612.0, 3.3999999999999999, 0.021700000000000001, 1.3154999999999999, 0.021700000000000001, 0.84440000000000004, 1.0, 12.978]||'1377808020,"29-aug-13","12:26",   612,  3.4, 0.0217, 1.3155, 0.0217,  .8444, 1.00,12.978\r\n'
Thu Aug 29 13:28:05 2013||aeth||[1377808080.0, '"29-aug-13"', '"12:27"', 555.0, 3.3999999999999999, 0.021700000000000001, 1.3151999999999999, 0.021700000000000001, 0.84470000000000001, 1.0, 13.041]||'1377808080,"29-aug-13","12:27",   555,  3.4, 0.0217, 1.3152, 0.0217,  .8447, 1.00,13.041\r\n'
Thu Aug 29 13:29:05 2013||aeth||[1377808140.0, '"29-aug-13"', '"12:28"', 1262.0, 3.3999999999999999, 0.021700000000000001, 1.3134999999999999, 0.021700000000000001, 0.84470000000000001, 1.0, 13.183999999999999]||'1377808140,"29-aug-13","12:28",  1262,  3.4, 0.0217, 1.3135, 0.0217,  .8447, 1.00,13.184\r\n'
Thu Aug 29 13:30:06 2013||aeth||[1377808200.0, '"29-aug-13"', '"12:29"', 616.0, 3.3999999999999999, 0.021700000000000001, 1.3117000000000001, 0.021700000000000001, 0.84419999999999995, 1.0, 13.254]||'1377808200,"29-aug-13","12:29",   616,  3.4, 0.0217, 1.3117, 0.0217,  .8442, 1.00,13.254\r\n'
Thu Aug 29 13:31:06 2013||aeth||[1377808260.0, '"29-aug-13"', '"12:30"', 645.0, 3.3999999999999999, 0.021700000000000001, 1.3105, 0.021700000000000001, 0.84399999999999997, 1.0, 13.327]||'1377808260,"29-aug-13","12:30",   645,  3.4, 0.0217, 1.3105, 0.0217,  .8440, 1.00,13.327\r\n'
Thu Aug 29 13:32:06 2013||aeth||[1377808320.0, '"29-aug-13"', '"12:31"', 22029.0, 3.2999999999999998, 0.021700000000000001, 1.2793000000000001, 0.021700000000000001, 0.84419999999999995, 1.0, 15.802]||'1377808320,"29-aug-13","12:31", 22029,  3.3, 0.0217, 1.2793, 0.0217,  .8442, 1.00,15.802\r\n'
Thu Aug 29 13:33:06 2013||aeth||[1377808380.0, '"29-aug-13"', '"12:32"', 10860.0, 3.2999999999999998, 0.021700000000000001, 1.264, 0.021700000000000001, 0.84409999999999996, 1.0, 17.010999999999999]||'1377808380,"29-aug-13","12:32", 10860,  3.3, 0.0217, 1.2640, 0.0217,  .8441, 1.00,17.011\r\n'
Thu Aug 29 13:34:05 2013||aeth||[1377808440.0, '"29-aug-13"', '"12:33"', 4503.0, 3.2999999999999998, 0.021700000000000001, 1.2571000000000001, 0.021700000000000001, 0.84360000000000002, 1.0, 17.512]||'1377808440,"29-aug-13","12:33",  4503,  3.3, 0.0217, 1.2571, 0.0217,  .8436, 1.00,17.512\r\n'
Thu Aug 29 13:35:05 2013||aeth||[1377808500.0, '"29-aug-13"', '"12:34"', 3574.0, 3.2999999999999998, 0.021700000000000001, 1.252, 0.021700000000000001, 0.84350000000000003, 1.0, 17.91]||'1377808500,"29-aug-13","12:34",  3574,  3.3, 0.0217, 1.2520, 0.0217,  .8435, 1.00,17.910\r\n'
Thu Aug 29 13:36:07 2013||aeth||[1377808560.0, '"29-aug-13"', '"12:35"', 3885.0, 3.2999999999999998, 0.021700000000000001, 1.2468999999999999, 0.021700000000000001, 0.84370000000000001, 1.0, 18.343]||'1377808560,"29-aug-13","12:35",  3885,  3.3, 0.0217, 1.2469, 0.0217,  .8437, 1.00,18.343\r\n'
Thu Aug 29 13:37:05 2013||aeth||[1377808620.0, '"29-aug-13"', '"12:36"', 2434.0, 3.2999999999999998, 0.021700000000000001, 1.2437, 0.021700000000000001, 0.84370000000000001, 1.0, 18.614000000000001]||'1377808620,"29-aug-13","12:36",  2434,  3.3, 0.0217, 1.2437, 0.0217,  .8437, 1.00,18.614\r\n'
Thu Aug 29 13:38:05 2013||aeth||[1377808680.0, '"29-aug-13"', '"12:37"', 2249.0, 3.2999999999999998, 0.021700000000000001, 1.24, 0.021700000000000001, 0.84330000000000005, 1.0, 18.864000000000001]||'1377808680,"29-aug-13","12:37",  2249,  3.3, 0.0217, 1.2400, 0.0217,  .8433, 1.00,18.864\r\n'
Thu Aug 29 13:39:06 2013||aeth||[1377808740.0, '"29-aug-13"', '"12:38"', 1638.0, 3.2999999999999998, 0.021700000000000001, 1.2377, 0.021700000000000001, 0.84319999999999995, 1.0, 19.045999999999999]||'1377808740,"29-aug-13","12:38",  1638,  3.3, 0.0217, 1.2377, 0.0217,  .8432, 1.00,19.046\r\n'
Thu Aug 29 13:40:07 2013||aeth||[1377808800.0, '"29-aug-13"', '"12:39"', 1776.0, 3.2999999999999998, 0.021700000000000001, 1.2355, 0.021700000000000001, 0.84340000000000004, 1.0, 19.244]||'1377808800,"29-aug-13","12:39",  1776,  3.3, 0.0217, 1.2355, 0.0217,  .8434, 1.00,19.244\r\n'
Thu Aug 29 13:41:05 2013||aeth||[1377808860.0, '"29-aug-13"', '"12:40"', 2425.0, 3.2999999999999998, 0.021700000000000001, 1.2322, 0.021700000000000001, 0.84330000000000005, 1.0, 19.513000000000002]||'1377808860,"29-aug-13","12:40",  2425,  3.3, 0.0217, 1.2322, 0.0217,  .8433, 1.00,19.513\r\n'
Thu Aug 29 13:42:07 2013||aeth||[1377808920.0, '"29-aug-13"', '"12:41"', 1639.0, 3.2999999999999998, 0.021700000000000001, 1.2294, 0.021700000000000001, 0.84299999999999997, 1.0, 19.696000000000002]||'1377808920,"29-aug-13","12:41",  1639,  3.3, 0.0217, 1.2294, 0.0217,  .8430, 1.00,19.696\r\n'
Thu Aug 29 13:43:06 2013||aeth||[1377808980.0, '"29-aug-13"', '"12:42"', 1392.0, 3.2999999999999998, 0.021700000000000001, 1.2275, 0.021700000000000001, 0.84289999999999998, 1.0, 19.850000000000001]||'1377808980,"29-aug-13","12:42",  1392,  3.3, 0.0217, 1.2275, 0.0217,  .8429, 1.00,19.850\r\n'
Thu Aug 29 13:44:06 2013||aeth||[1377809040.0, '"29-aug-13"', '"12:43"', 2106.0, 3.2999999999999998, 0.021700000000000001, 1.2250000000000001, 0.021700000000000001, 0.84319999999999995, 1.0, 20.084]||'1377809040,"29-aug-13","12:43",  2106,  3.3, 0.0217, 1.2250, 0.0217,  .8432, 1.00,20.084\r\n'
Thu Aug 29 13:45:06 2013||aeth||[1377809100.0, '"29-aug-13"', '"12:44"', 2561.0, 3.2999999999999998, 0.021700000000000001, 1.2217, 0.021700000000000001, 0.84319999999999995, 1.0, 20.369]||'1377809100,"29-aug-13","12:44",  2561,  3.3, 0.0217, 1.2217, 0.0217,  .8432, 1.00,20.369\r\n'
