Wed Aug 28 16:38:00 2013||ucpc||[1377733080.0, '2013/8/28', '16:41:11', 32.0, 0.0, 10.0, 9.9997500000000006, 0.0, 856.5, 6.5]||'1377733080,2013/8/28,16:41:11,32,0.0,10,10.0,0,862,2\r'||'1377733080,2013/8/28,16:41:21,32,0.0,10,10.0,0,855,5\r'||'1377733080,2013/8/28,16:41:31,32,0.0,10,10.0,0,853,10\r'||'1377733080,2013/8/28,16:41:41,32,0.0,10,9.999,0,856,9\r'
Wed Aug 28 16:39:00 2013||ucpc||[1377733140.0, '2013/8/28', '16:41:51', 32.0, 0.0, 10.0, 9.9994999999999994, 0.0, 853.16666666666663, 7.333333333333333]||'1377733140,2013/8/28,16:41:51,32,0.0,10,9.999,0,848,9\r'||'1377733140,2013/8/28,16:42:1,32,0.0,10,10.0,0,856,2\r'||'1377733140,2013/8/28,16:42:11,32,0.0,10,10.0,0,855,3\r'||'1377733140,2013/8/28,16:42:21,32,0.0,10,10.0,0,857,10\r'||'1377733140,2013/8/28,16:42:31,32,0.0,10,9.998,0,854,10\r'||'1377733140,2013/8/28,16:42:41,32,0.0,10,10.0,0,849,10\r'
Wed Aug 28 16:40:00 2013||ucpc||[1377733200.0, '2013/8/28', '16:42:51', 32.0, 0.0, 10.0, 9.9994999999999994, 0.0, 854.16666666666663, 7.333333333333333]||'1377733200,2013/8/28,16:42:51,32,0.0,10,9.999,0,854,2\r'||'1377733200,2013/8/28,16:43:1,32,0.0,10,10.0,0,853,7\r'||'1377733200,2013/8/28,16:43:11,32,0.0,10,10.0,0,852,9\r'||'1377733200,2013/8/28,16:43:21,32,0.0,10,10.0,0,856,10\r'||'1377733200,2013/8/28,16:43:31,32,0.0,10,10.0,0,855,7\r'||'1377733200,2013/8/28,16:43:41,32,0.0,10,9.998,0,855,9\r'
Wed Aug 28 16:41:00 2013||ucpc||[1377733260.0, '2013/8/28', '16:43:51', 32.0, 0.0, 10.0, 10.0, 0.0, 854.33333333333337, 6.833333333333333]||'1377733260,2013/8/28,16:43:51,32,0.0,10,10.0,0,850,1\r'||'1377733260,2013/8/28,16:44:1,32,0.0,10,10.0,0,856,8\r'||'1377733260,2013/8/28,16:44:11,32,0.0,10,10.0,0,854,5\r'||'1377733260,2013/8/28,16:44:21,32,0.0,10,10.0,0,854,10\r'||'1377733260,2013/8/28,16:44:31,32,0.0,10,10.0,0,856,9\r'||'1377733260,2013/8/28,16:44:41,32,0.0,10,10.0,0,856,8\r'
Wed Aug 28 16:42:00 2013||ucpc||[1377733320.0, '2013/8/28', '16:44:51', 28.666666666666668, 61.0, 10.0, 9.9986666666666668, 1209.1666666666667, 851.5, 23.833333333333332]||'1377733320,2013/8/28,16:44:51,32,0.0,10,10.0,0,854,8\r'||'1377733320,2013/8/28,16:45:1,32,0.0,10,10.0,0,853,10\r'||'1377733320,2013/8/28,16:45:11,32,0.0,10,10.0,0,855,4\r'||'1377733320,2013/8/28,16:45:21,32,0.0,10,10.0,0,857,9\r'||'1377733320,2013/8/28,16:45:31,32,0.0,10,10.0,0,837,10\r'||'1377733320,2013/8/28,16:45:41,12,366,10,9.992,7255,853,102\r'
Wed Aug 28 16:43:00 2013||ucpc||[1377733380.0, '2013/8/28', '16:45:51', 14.0, 6843.333333333333, 10.0, 9.8905000000000012, 135523.66666666666, 849.66666666666663, 118.16666666666667]||'1377733380,2013/8/28,16:45:51,14,7.95e3,10,9.863,156982,850,118\r'||'1377733380,2013/8/28,16:46:1,14,7.63e3,10,9.875,150864,833,118\r'||'1377733380,2013/8/28,16:46:11,14,6.97e3,10,9.892,138085,853,118\r'||'1377733380,2013/8/28,16:46:21,14,6.16e3,10,9.904,122248,856,118\r'||'1377733380,2013/8/28,16:46:31,14,6.08e3,10,9.905,120602,854,119\r'||'1377733380,2013/8/28,16:46:41,14,6.27e3,10,9.904,124361,852,118\r'
Wed Aug 28 16:44:00 2013||ucpc||[1377733440.0, '2013/8/28', '16:46:51', 14.0, 7880.0, 10.0, 9.8798333333333357, 155872.5, 854.0, 118.33333333333333]||'1377733440,2013/8/28,16:46:51,14,6.69e3,10,9.898,132535,853,119\r'||'1377733440,2013/8/28,16:47:1,14,7.13e3,10,9.892,141282,852,119\r'||'1377733440,2013/8/28,16:47:11,14,9.04e3,10,9.862,178524,862,118\r'||'1377733440,2013/8/28,16:47:21,14,8.70e3,10,9.867,171928,852,118\r'||'1377733440,2013/8/28,16:47:31,14,7.85e3,10,9.88,155309,855,118\r'||'1377733440,2013/8/28,16:47:41,14,7.87e3,10,9.88,155657,850,118\r'
Wed Aug 28 16:45:00 2013||ucpc||[1377733500.0, '2013/8/28', '16:47:51', 14.0, 7708.333333333333, 10.0, 9.8808333333333334, 152485.16666666666, 849.0, 118.0]||'1377733500,2013/8/28,16:47:51,14,7.39e3,10,9.887,146223,852,118\r'||'1377733500,2013/8/28,16:48:1,14,7.30e3,10,9.888,144613,850,118\r'||'1377733500,2013/8/28,16:48:11,14,7.32e3,10,9.885,144931,852,118\r'||'1377733500,2013/8/28,16:48:21,14,7.88e3,10,9.878,155888,836,118\r'||'1377733500,2013/8/28,16:48:31,14,8.21e3,10,9.873,162198,853,118\r'||'1377733500,2013/8/28,16:48:41,14,8.15e3,10,9.874,161058,851,118\r'
Wed Aug 28 16:46:00 2013||ucpc||[1377733560.0, '2013/8/28', '16:48:51', 14.0, 7725.0, 10.0, 9.8803333333333345, 152787.83333333334, 852.0, 118.16666666666667]||'1377733560,2013/8/28,16:48:51,14,8.03e3,10,9.876,158754,853,118\r'||'1377733560,2013/8/28,16:49:1,14,8.04e3,10,9.877,158910,850,118\r'||'1377733560,2013/8/28,16:49:11,14,7.35e3,10,9.886,145430,853,118\r'||'1377733560,2013/8/28,16:49:21,14,7.48e3,10,9.885,147987,848,118\r'||'1377733560,2013/8/28,16:49:31,14,7.61e3,10,9.88,150596,852,118\r'||'1377733560,2013/8/28,16:49:41,14,7.84e3,10,9.878,155050,856,119\r'
Wed Aug 28 16:47:00 2013||ucpc||[1377733620.0, '2013/8/28', '16:49:51', 14.0, 6905.0, 10.0, 9.8903333333333325, 136752.0, 854.5, 118.33333333333333]||'1377733620,2013/8/28,16:49:51,14,7.68e3,10,9.877,151900,853,119\r'||'1377733620,2013/8/28,16:50:1,14,6.55e3,10,9.897,129700,852,119\r'||'1377733620,2013/8/28,16:50:11,14,6.63e3,10,9.896,131434,852,118\r'||'1377733620,2013/8/28,16:50:21,14,6.48e3,10,9.897,128502,854,118\r'||'1377733620,2013/8/28,16:50:31,14,6.77e3,10,9.891,134080,854,118\r'||'1377733620,2013/8/28,16:50:41,14,7.32e3,10,9.884,144896,862,118\r'
Wed Aug 28 16:48:00 2013||ucpc||[1377733680.0, '2013/8/28', '16:50:51', 14.0, 6420.0, 10.0, 9.8968333333333334, 127193.0, 850.5, 118.0]||'1377733680,2013/8/28,16:50:51,14,6.72e3,10,9.892,133006,854,118\r'||'1377733680,2013/8/28,16:51:1,14,6.69e3,10,9.893,132474,852,118\r'||'1377733680,2013/8/28,16:51:11,14,6.97e3,10,9.888,138062,854,118\r'||'1377733680,2013/8/28,16:51:21,14,6.44e3,10,9.896,127631,844,118\r'||'1377733680,2013/8/28,16:51:31,14,5.78e3,10,9.908,114611,851,118\r'||'1377733680,2013/8/28,16:51:41,14,5.92e3,10,9.904,117374,848,118\r'
