Mon Aug 26 10:55:00 2013||aeth||None
Mon Aug 26 10:56:00 2013||aeth||[1377539760.0, '"26-aug-13"', '"09:55"', 427.0, 3.6000000000000001, 0.021399999999999999, 1.3080000000000001, 0.021499999999999998, 0.86850000000000005, 1.0, 19.687999999999999]||'1377539760,"26-aug-13","09:55",   427,  3.6, 0.0214, 1.3080, 0.0215,  .8685, 1.00,19.688\r\n'
Mon Aug 26 10:57:00 2013||aeth||[1377539820.0, '"26-aug-13"', '"09:56"', 3903.0, 3.6000000000000001, 0.021399999999999999, 1.3026, 0.021499999999999998, 0.86890000000000001, 1.0, 20.158000000000001]||'1377539820,"26-aug-13","09:56",  3903,  3.6, 0.0214, 1.3026, 0.0215,  .8689, 1.00,20.158\r\n'
Mon Aug 26 10:58:00 2013||aeth||[1377539880.0, '"26-aug-13"', '"09:57"', 2821.0, 3.6000000000000001, 0.021399999999999999, 1.2985, 0.021499999999999998, 0.86909999999999998, 1.0, 20.497]||'1377539880,"26-aug-13","09:57",  2821,  3.6, 0.0214, 1.2985, 0.0215,  .8691, 1.00,20.497\r\n'
Mon Aug 26 10:59:00 2013||aeth||[1377539940.0, '"26-aug-13"', '"09:58"', 2898.0, 3.6000000000000001, 0.021399999999999999, 1.294, 0.021499999999999998, 0.86899999999999999, 1.0, 20.846]||'1377539940,"26-aug-13","09:58",  2898,  3.6, 0.0214, 1.2940, 0.0215,  .8690, 1.00,20.846\r\n'
Mon Aug 26 11:00:00 2013||aeth||[1377540000.0, '"26-aug-13"', '"09:59"', 1912.0, 3.6000000000000001, 0.021399999999999999, 1.2911999999999999, 0.021499999999999998, 0.86909999999999998, 1.0, 21.076000000000001]||'1377540000,"26-aug-13","09:59",  1912,  3.6, 0.0214, 1.2912, 0.0215,  .8691, 1.00,21.076\r\n'
Mon Aug 26 11:01:00 2013||aeth||[1377540060.0, '"26-aug-13"', '"10:00"', 2600.0, 3.6000000000000001, 0.021399999999999999, 1.2877000000000001, 0.021499999999999998, 0.86950000000000005, 1.0, 21.388999999999999]||'1377540060,"26-aug-13","10:00",  2600,  3.6, 0.0214, 1.2877, 0.0215,  .8695, 1.00,21.389\r\n'
Mon Aug 26 11:02:00 2013||aeth||[1377540120.0, '"26-aug-13"', '"10:01"', 306.0, 3.6000000000000001, 0.021399999999999999, 1.2875000000000001, 0.021499999999999998, 0.86960000000000004, 1.0, 21.425999999999998]||'1377540120,"26-aug-13","10:01",   306,  3.6, 0.0214, 1.2875, 0.0215,  .8696, 1.00,21.426\r\n'
Mon Aug 26 11:03:00 2013||aeth||[1377540180.0, '"26-aug-13"', '"10:02"', 637.0, 3.6000000000000001, 0.021399999999999999, 1.2865, 0.021499999999999998, 0.86960000000000004, 1.0, 21.503]||'1377540180,"26-aug-13","10:02",   637,  3.6, 0.0214, 1.2865, 0.0215,  .8696, 1.00,21.503\r\n'
Mon Aug 26 11:04:00 2013||aeth||[1377540240.0, '"26-aug-13"', '"10:03"', 1218.0, 3.6000000000000001, 0.021399999999999999, 1.2844, 0.021499999999999998, 0.86939999999999995, 1.0, 21.649999999999999]||'1377540240,"26-aug-13","10:03",  1218,  3.6, 0.0214, 1.2844, 0.0215,  .8694, 1.00,21.650\r\n'
Mon Aug 26 11:05:00 2013||aeth||[1377540300.0, '"26-aug-13"', '"10:04"', 760.0, 3.6000000000000001, 0.021399999999999999, 1.2835000000000001, 0.021499999999999998, 0.86960000000000004, 1.0, 21.742000000000001]||'1377540300,"26-aug-13","10:04",   760,  3.6, 0.0214, 1.2835, 0.0215,  .8696, 1.00,21.742\r\n'
Mon Aug 26 11:06:00 2013||aeth||[1377540360.0, '"26-aug-13"', '"10:05"', 783.0, 3.6000000000000001, 0.021399999999999999, 1.2822, 0.021499999999999998, 0.86950000000000005, 1.0, 21.837]||'1377540360,"26-aug-13","10:05",   783,  3.6, 0.0214, 1.2822, 0.0215,  .8695, 1.00,21.837\r\n'
Mon Aug 26 11:07:00 2013||aeth||[1377540420.0, '"26-aug-13"', '"10:06"', 832.0, 3.6000000000000001, 0.021399999999999999, 1.2802, 0.021499999999999998, 0.86899999999999999, 1.0, 21.937000000000001]||'1377540420,"26-aug-13","10:06",   832,  3.6, 0.0214, 1.2802, 0.0215,  .8690, 1.00,21.937\r\n'
Mon Aug 26 11:08:00 2013||aeth||[1377540480.0, '"26-aug-13"', '"10:07"', 615.0, 3.6000000000000001, 0.021399999999999999, 1.2788999999999999, 0.021499999999999998, 0.86880000000000002, 1.0, 22.012]||'1377540480,"26-aug-13","10:07",   615,  3.6, 0.0214, 1.2789, 0.0215,  .8688, 1.00,22.012\r\n'
Mon Aug 26 11:09:00 2013||aeth||[1377540540.0, '"26-aug-13"', '"10:08"', 176.0, 3.6000000000000001, 0.021399999999999999, 1.2786999999999999, 0.021499999999999998, 0.86880000000000002, 1.0, 22.033000000000001]||'1377540540,"26-aug-13","10:08",   176,  3.6, 0.0214, 1.2787, 0.0215,  .8688, 1.00,22.033\r\n'
Mon Aug 26 11:10:00 2013||aeth||[1377540600.0, '"26-aug-13"', '"10:09"', 704.0, 3.6000000000000001, 0.021399999999999999, 1.2775000000000001, 0.021499999999999998, 0.86880000000000002, 1.0, 22.117999999999999]||'1377540600,"26-aug-13","10:09",   704,  3.6, 0.0214, 1.2775, 0.0215,  .8688, 1.00,22.118\r\n'
Mon Aug 26 11:11:00 2013||aeth||[1377540660.0, '"26-aug-13"', '"10:10"', 864.0, 3.6000000000000001, 0.021399999999999999, 1.2759, 0.021499999999999998, 0.86850000000000005, 1.0, 22.222999999999999]||'1377540660,"26-aug-13","10:10",   864,  3.6, 0.0214, 1.2759, 0.0215,  .8685, 1.00,22.223\r\n'
Mon Aug 26 11:12:00 2013||aeth||[1377540720.0, '"26-aug-13"', '"10:11"', 1881.0, 3.6000000000000001, 0.021399999999999999, 1.2721, 0.021499999999999998, 0.8679, 1.0, 22.451000000000001]||'1377540720,"26-aug-13","10:11",  1881,  3.6, 0.0214, 1.2721, 0.0215,  .8679, 1.00,22.451\r\n'
Mon Aug 26 11:13:00 2013||aeth||[1377540780.0, '"26-aug-13"', '"10:12"', 622.0, 3.6000000000000001, 0.021399999999999999, 1.2710999999999999, 0.021499999999999998, 0.8679, 1.0, 22.527000000000001]||'1377540780,"26-aug-13","10:12",   622,  3.6, 0.0214, 1.2711, 0.0215,  .8679, 1.00,22.527\r\n'
Mon Aug 26 11:14:00 2013||aeth||[1377540840.0, '"26-aug-13"', '"10:13"', 1333.0, 3.6000000000000001, 0.021399999999999999, 1.2686999999999999, 0.021499999999999998, 0.86770000000000003, 1.0, 22.689]||'1377540840,"26-aug-13","10:13",  1333,  3.6, 0.0214, 1.2687, 0.0215,  .8677, 1.00,22.689\r\n'
