Thu Aug 29 17:44:00 2013||aeth||None
Thu Aug 29 17:45:05 2013||aeth||[1377823500.0, '"29-aug-13"', '"16:44"', 3195.0, 3.2999999999999998, 0.021700000000000001, 1.3955, 0.021700000000000001, 0.8468, 1.0, 5.6289999999999996]||'1377823500,"29-aug-13","16:44",  3195,  3.3, 0.0217, 1.3955, 0.0217,  .8468, 1.00, 5.629\r\n'
Thu Aug 29 17:46:14 2013||aeth||[1377823560.0, '"29-aug-13"', '"16:45"', 2630.0, 3.2999999999999998, 0.021700000000000001, 1.3917999999999999, 0.021700000000000001, 0.84699999999999998, 1.0, 5.9240000000000004]||'1377823560,"29-aug-13","16:45",  2630,  3.3, 0.0217, 1.3918, 0.0217,  .8470, 1.00, 5.924\r\n'
Thu Aug 29 17:47:13 2013||aeth||[1377823620.0, '"29-aug-13"', '"16:46"', 3548.0, 3.2999999999999998, 0.021700000000000001, 1.3866000000000001, 0.021700000000000001, 0.84709999999999996, 1.0, 6.3200000000000003]||'1377823620,"29-aug-13","16:46",  3548,  3.3, 0.0217, 1.3866, 0.0217,  .8471, 1.00, 6.320\r\n'
Thu Aug 29 17:48:20 2013||aeth||[1377823680.0, '"29-aug-13"', '"16:47"', 3467.0, 3.2999999999999998, 0.021700000000000001, 1.3812, 0.021700000000000001, 0.84709999999999996, 1.0, 6.7069999999999999]||'1377823680,"29-aug-13","16:47",  3467,  3.3, 0.0217, 1.3812, 0.0217,  .8471, 1.00, 6.707\r\n'
Thu Aug 29 17:49:20 2013||aeth||[1377823740.0, '"29-aug-13"', '"16:48"', 1490.0, 3.2999999999999998, 0.021700000000000001, 1.3781000000000001, 0.021700000000000001, 0.84650000000000003, 1.0, 6.8739999999999997]||'1377823740,"29-aug-13","16:48",  1490,  3.3, 0.0217, 1.3781, 0.0217,  .8465, 1.00, 6.874\r\n'
Thu Aug 29 17:50:19 2013||aeth||[1377823800.0, '"29-aug-13"', '"16:49"', 3124.0, 3.2999999999999998, 0.021700000000000001, 1.3731, 0.021700000000000001, 0.84630000000000005, 1.0, 7.2220000000000004]||'1377823800,"29-aug-13","16:49",  3124,  3.3, 0.0217, 1.3731, 0.0217,  .8463, 1.00, 7.222\r\n'
Thu Aug 29 17:51:13 2013||aeth||[1377823860.0, '"29-aug-13"', '"16:50"', 1511.0, 3.2999999999999998, 0.021700000000000001, 1.3716999999999999, 0.021700000000000001, 0.84689999999999999, 1.0, 7.3899999999999997]||'1377823860,"29-aug-13","16:50",  1511,  3.3, 0.0217, 1.3717, 0.0217,  .8469, 1.00, 7.390\r\n'
Thu Aug 29 17:52:10 2013||aeth||[1377823920.0, '"29-aug-13"', '"16:51"', 1517.0, 3.2999999999999998, 0.021700000000000001, 1.3698999999999999, 0.021700000000000001, 0.84719999999999995, 1.0, 7.5590000000000002]||'1377823920,"29-aug-13","16:51",  1517,  3.3, 0.0217, 1.3699, 0.0217,  .8472, 1.00, 7.559\r\n'
Thu Aug 29 17:53:13 2013||aeth||[1377823980.0, '"29-aug-13"', '"16:52"', 3281.0, 3.2999999999999998, 0.021700000000000001, 1.3641000000000001, 0.021700000000000001, 0.84670000000000001, 1.0, 7.9240000000000004]||'1377823980,"29-aug-13","16:52",  3281,  3.3, 0.0217, 1.3641, 0.0217,  .8467, 1.00, 7.924\r\n'
Thu Aug 29 17:54:02 2013||aeth||[1377824040.0, '"29-aug-13"', '"16:53"', 1985.0, 3.2999999999999998, 0.021700000000000001, 1.3601000000000001, 0.021700000000000001, 0.84599999999999997, 1.0, 8.1449999999999996]||'1377824040,"29-aug-13","16:53",  1985,  3.3, 0.0217, 1.3601, 0.0217,  .8460, 1.00, 8.145\r\n'
Thu Aug 29 17:55:00 2013||aeth||[1377824100.0, '"29-aug-13"', '"16:54"', 3054.0, 3.2999999999999998, 0.021700000000000001, 1.3554999999999999, 0.021700000000000001, 0.84599999999999997, 1.0, 8.4849999999999994]||'1377824100,"29-aug-13","16:54",  3054,  3.3, 0.0217, 1.3555, 0.0217,  .8460, 1.00, 8.485\r\n'
