instr,time,Record,Mode,Flags,CN,ST,LT,CNT,PM,RP
CPC,2013-07-11 22:53:39,0,8.30e4,10,8.67,1440001,1009,120
CPC,2013-07-11 22:53:49,0,8.69e4,10,8.626,1500452,1001,120
CPC,2013-07-11 22:53:59,0,9.28e4,10,8.564,1588948,1007,120
CPC,2013-07-11 22:54:09,0,1.03e5,10,8.442,1751119,1008,120
CPC,2013-07-11 22:54:19,0,1.00e5,10,8.486,1700057,1007,120
CPC,2013-07-11 22:54:29,0,8.48e4,10,8.654,1467243,1009,120
CPC,2013-07-11 22:54:39,0,7.77e4,10,8.736,1355078,1007,120
CPC,2013-07-11 22:54:49,0,6.49e4,10,8.885,1154200,1005,120
CPC,2013-07-11 22:54:59,0,6.43e4,10,8.89,1144779,1012,120
CPC,2013-07-11 22:55:09,0,6.67e4,10,8.865,1182965,1008,119
CPC,2013-07-11 22:55:19,0,6.11e4,10,8.932,1092013,1007,120
CPC,2013-07-11 22:55:29,0,7.02e4,10,8.823,1238910,1012,120
CPC,2013-07-11 22:55:39,0,6.58e4,10,8.875,1167551,1009,119
CPC,2013-07-11 22:55:49,0,6.52e4,10,8.882,1159527,1007,119
CPC,2013-07-11 22:55:59,0,6.61e4,10,8.868,1173601,1006,120
