month,day,year,hour,min,sec,BlowerDoor,Outside,DuctBlaster,Outside1,Outside2,OutsideAvg,EGM
04,12,13,07,59,20.836,4.5889,-11.9193,0.4530,-11.7609,0.0097,0.0099,462.9049
04,12,13,07,59,22.836,4.8105,-11.8897,0.4826,-11.7986,0.0425,0.0054,462.6092
04,12,13,07,59,24.836,4.6787,-11.7203,0.4727,-11.5815,0.0000,0.0099,462.6719
04,12,13,07,59,26.836,4.6916,-11.6211,0.4870,-11.4927,0.0389,-0.0198,462.9049
04,12,13,07,59,28.836,4.6181,-11.5404,0.4727,-11.4919,0.0000,-0.0099,462.8063
04,12,13,07,59,30.836,4.7078,-11.8356,0.4432,-11.8282,-0.0106,-0.0036,462.7078
04,12,13,07,59,32.836,4.8892,-11.8278,0.4826,-11.6900,0.0097,-0.0099,462.6719
04,12,13,07,59,34.836,4.7510,-11.8487,0.4960,-11.8084,0.0000,0.0000,462.7078
04,12,13,07,59,36.836,4.6655,-11.9407,0.4530,-11.7788,0.0292,0.0000,462.9049
04,12,13,07,59,38.836,4.5457,-11.6656,0.5023,-11.4927,0.0071,0.0054,462.7078
04,12,13,07,59,40.836,4.5445,-11.6156,0.5023,-11.3744,-0.0097,-0.0198,462.7615
04,12,13,07,59,42.836,4.5511,-11.6935,0.4870,-11.5519,0.0000,0.0000,462.8063
04,12,13,07,59,44.836,4.5835,-11.7100,0.4727,-11.4291,-0.0097,-0.0298,461.9192
04,12,13,07,59,46.836,4.4418,-11.7446,0.5220,-11.6802,0.0248,0.0000,461.3277
04,12,13,07,59,48.836,4.7186,-12.0082,0.4629,-11.7788,0.0097,-0.0126,461.3277
04,12,13,07,59,50.836,4.6392,-12.0401,0.5139,-11.9169,0.0292,0.0099,461.3277
04,12,13,07,59,52.836,4.6700,-11.8539,0.4727,-11.6981,0.0097,0.0000,461.3277
04,12,13,07,59,54.836,4.7260,-11.7231,0.4727,-11.6309,0.0071,-0.0099,461.2292
04,12,13,07,59,56.836,4.6511,-11.8225,0.5121,-11.7098,0.0000,0.0054,460.5212
04,12,13,07,59,58.836,4.6602,-11.7742,0.4781,-11.6999,-0.0195,-0.0099,460.4406
04,12,13,08,00,00.836,4.6484,-11.8487,0.5121,-11.6533,-0.0097,0.0000,460.3420
04,12,13,08,00,02.836,4.6997,-11.8440,0.4924,-11.8084,-0.0195,-0.0298,460.3420
04,12,13,08,00,04.836,4.7102,-11.8521,0.5023,-11.7196,0.0000,-0.0216,460.6108
04,12,13,08,00,06.836,4.7159,-11.7074,0.5050,-11.6506,-0.0195,-0.0099,460.3420
04,12,13,08,00,08.836,4.6734,-11.6586,0.5417,-11.5188,-0.0097,0.0000,460.3420
04,12,13,08,00,10.836,4.7186,-11.6394,0.5318,-11.5421,-0.0106,-0.0099,460.3420
04,12,13,08,00,12.836,4.7102,-11.8225,0.5417,-11.6802,0.0195,-0.0307,460.3420
04,12,13,08,00,14.836,4.6997,-11.7701,0.5318,-11.6407,0.0195,-0.0198,460.3420
04,12,13,08,00,16.836,4.7839,-11.7204,0.5417,-11.5995,0.0000,-0.0397,460.3420
04,12,13,08,00,18.836,4.8537,-11.7519,0.5220,-11.7098,-0.0106,-0.0397,460.3420
04,12,13,08,00,22.836,4.8786,-11.6909,0.4530,-11.2659,-0.0097,0.0463,460.3420
04,12,13,08,00,24.836,4.8564,-11.6559,0.4844,-11.5618,0.0195,0.0000,460.3420
04,12,13,08,00,26.836,4.7943,-11.5792,0.4727,-11.4004,0.0000,0.0298,460.3420
04,12,13,08,00,28.836,4.8102,-11.6156,0.5121,-11.4632,-0.0009,-0.0108,460.3420
04,12,13,08,00,30.836,4.8132,-11.8931,0.4629,-11.7788,0.0000,0.0000,460.5212
04,12,13,08,00,32.836,4.7865,-11.7688,0.4933,-11.5914,0.0195,-0.0099,460.3420
04,12,13,08,00,34.836,4.7889,-11.5609,0.4727,-11.4183,0.0000,0.0000,460.3420
04,12,13,08,00,36.836,4.8470,-11.7688,0.4826,-11.6802,0.0257,-0.0289,460.3420
04,12,13,08,00,38.836,4.7051,-11.7022,0.4924,-11.6309,0.0000,-0.0198,460.3420
04,12,13,08,00,40.836,4.7076,-11.8762,0.4754,-11.7394,0.0097,-0.0099,460.3420
04,12,13,08,00,42.836,4.6781,-11.7338,0.4629,-11.5797,0.0000,0.0000,460.3420
04,12,13,08,00,44.836,4.5781,-11.5296,0.4924,-11.3744,-0.0009,0.0198,460.3420
04,12,13,08,00,46.836,4.6445,-11.5002,0.4629,-11.3349,0.0292,-0.0018,460.3420
04,12,13,08,00,48.836,4.7078,-11.6368,0.4844,-11.4138,0.0000,-0.0099,460.3420
04,12,13,08,00,50.836,4.7076,-11.6237,0.4629,-11.4811,0.0097,0.0099,460.3420
04,12,13,08,00,52.836,4.6862,-11.7048,0.4530,-11.5717,-0.0009,-0.0198,460.3420
04,12,13,08,00,54.836,4.7865,-11.8386,0.4727,-11.7394,-0.0097,-0.0198,460.3420
04,12,13,08,00,56.836,4.7429,-11.6028,0.4754,-11.4632,-0.0097,-0.0198,460.3420
04,12,13,08,00,58.836,4.6813,-11.5619,0.4924,-11.4901,0.0000,0.0099,460.3420
04,12,13,08,01,00.836,4.6132,-11.3492,0.4432,-11.2856,0.0080,-0.0099,460.3420
04,12,13,08,01,02.836,4.6295,-11.3713,0.4826,-11.1672,0.0000,-0.0018,460.3420
04,12,13,08,01,04.836,4.6155,-11.4330,0.4485,-11.1968,0.0389,0.0000,460.3420
04,12,13,08,01,06.836,4.7619,-11.4119,0.4629,-11.1672,0.0097,-0.0099,460.2434
04,12,13,08,01,08.836,4.7286,-11.3498,0.4826,-11.2264,0.0168,-0.0099,460.2434
04,12,13,08,01,10.836,4.7456,-11.3361,0.4629,-11.2363,0.0195,-0.0018,460.2524
04,12,13,08,01,12.836,4.7260,-11.3229,0.4665,-11.1376,0.0000,-0.0099,460.3420
04,12,13,08,01,14.836,4.7213,-11.3518,0.4826,-11.1941,0.0389,0.0198,460.2434
04,12,13,08,01,16.836,4.7076,-11.3417,0.4727,-11.2165,0.0080,-0.0198,459.6519
04,12,13,08,01,18.836,4.7024,-11.3858,0.4727,-11.3250,0.0389,-0.0289,459.3562
04,12,13,08,01,22.836,4.6862,-11.3780,0.4596,-11.2757,0.0779,0.0000,459.3562
04,12,13,08,01,24.836,4.6646,-11.3525,0.4727,-11.2461,-0.0195,0.0099,459.7505
04,12,13,08,01,26.836,4.6727,-11.3936,0.5023,-11.2264,0.0292,0.0000,459.6251
04,12,13,08,01,28.836,4.6997,-11.4867,0.4477,-11.3744,0.0292,0.0099,459.3562
04,12,13,08,01,30.836,4.6808,-11.4668,0.4924,-11.3744,-0.0195,0.0099,459.6519
04,12,13,08,01,32.836,4.6787,-11.6264,0.4727,-11.5519,-0.0195,0.0000,459.9477
04,12,13,08,01,34.836,4.7619,-11.5766,0.4629,-11.4730,0.0292,0.0180,459.8939
04,12,13,08,01,36.836,4.6971,-11.5941,0.4745,-11.4434,0.0292,0.0298,460.0463
04,12,13,08,01,38.836,4.6213,-11.6629,0.4826,-11.4641,0.0292,0.0099,460.2434
04,12,13,08,01,40.836,4.6471,-11.5619,0.4629,-11.4730,0.0248,0.0099,459.9477
04,12,13,08,01,42.836,4.6970,-11.6681,0.4432,-11.5618,0.0292,0.0180,459.9477
04,12,13,08,01,44.836,4.6646,-11.4733,0.4924,-11.4829,0.0195,0.0000,460.2524
04,12,13,08,01,46.836,4.6681,-11.4920,0.4826,-11.3026,0.0195,0.0000,460.3420
04,12,13,08,01,48.836,4.6403,-11.7388,0.4826,-11.6013,0.0336,0.0000,460.3420
04,12,13,08,01,50.836,4.6760,-11.7473,0.4727,-11.6309,0.0097,0.0000,460.3420
04,12,13,08,01,52.836,4.7402,-11.7833,0.5103,-11.5914,0.0097,0.0000,460.3420
04,12,13,08,01,54.836,4.7497,-11.7607,0.4432,-11.6165,0.0584,0.0099,460.3420
04,12,13,08,01,56.836,4.5322,-11.5295,0.4629,-11.3053,0.0425,0.0198,460.3420
04,12,13,08,01,58.836,4.6392,-11.6962,0.4727,-11.5322,0.0389,0.0271,460.3420
04,12,13,08,02,00.836,4.6754,-11.5635,0.4566,-11.4829,0.0292,0.0099,460.3420
04,12,13,08,02,02.836,4.6287,-11.6156,0.4826,-11.4910,0.0292,0.0099,460.3420
04,12,13,08,02,04.836,4.6646,-11.5636,0.4629,-11.4237,0.0336,0.0000,460.2434
04,12,13,08,02,06.836,4.6471,-11.6371,0.4727,-11.5223,0.0097,0.0000,460.3420
04,12,13,08,02,08.836,4.6376,-11.6989,0.4835,-11.5519,0.0097,0.0099,460.3420
04,12,13,08,02,10.836,4.6349,-11.6943,0.5023,-11.4371,0.0195,0.0198,460.3420
04,12,13,08,02,12.836,4.6813,-11.7015,0.4924,-11.6111,-0.0106,0.0099,460.2434
04,12,13,08,02,14.836,4.6105,-11.5975,0.4432,-11.5026,-0.0097,0.0090,460.1448
04,12,13,08,02,16.836,4.6523,-11.5727,0.4387,-11.5421,0.0292,0.0000,460.2524
04,12,13,08,02,18.836,4.6349,-11.6394,0.4826,-11.5268,0.0097,0.0099,460.1448
04,12,13,08,02,22.836,4.7313,-11.5350,0.5023,-11.4632,0.0649,0.0231,460.3420
04,12,13,08,02,24.836,4.6349,-11.5661,0.4826,-11.4434,0.0389,0.0099,460.3420
04,12,13,08,02,26.836,4.6445,-11.5082,0.5112,-11.3107,0.0097,0.0099,460.3420
04,12,13,08,02,28.836,4.6484,-11.3177,0.4727,-11.2461,0.0265,0.0000,461.1306
04,12,13,08,02,30.836,4.6971,-11.3632,0.4629,-11.2067,0.0389,0.0171,462.1163
04,12,13,08,02,32.836,4.6700,-11.3578,0.4727,-11.2954,0.0389,-0.0099,463.1200
04,12,13,08,02,34.836,4.7321,-11.4197,0.4575,-11.3376,0.0487,0.0000,463.2992
04,12,13,08,02,36.836,4.8655,-11.5861,0.4826,-11.5322,0.0442,0.0298,463.2992
04,12,13,08,02,38.836,4.8213,-11.6185,0.4924,-11.4829,0.0097,0.0171,463.2992
04,12,13,08,02,40.836,4.8628,-11.6022,0.4826,-11.4927,0.0195,0.0198,463.2992
04,12,13,08,02,42.836,4.8402,-11.7362,0.4754,-11.6605,0.0389,0.0000,463.9892
04,12,13,08,02,44.836,4.8076,-11.5753,0.5023,-11.3842,0.0442,0.0099,464.1864
04,12,13,08,02,46.836,4.7700,-11.4642,0.4727,-11.4040,0.0389,-0.0099,464.0878
04,12,13,08,02,48.836,4.7655,-11.4115,0.4826,-11.3448,0.0389,-0.0099,463.5681
04,12,13,08,02,50.836,4.7997,-11.2759,0.4933,-11.1672,0.0487,0.0198,463.3978
04,12,13,08,02,52.836,4.8483,-11.5915,0.5023,-11.5421,0.0088,0.0198,463.2992
04,12,13,08,02,54.836,4.7760,-11.5190,0.4826,-11.3546,0.0584,0.0352,463.2992
04,12,13,08,02,56.836,4.8078,-11.5949,0.4924,-11.5026,0.0195,0.0298,463.2992
04,12,13,08,02,58.836,4.7997,-11.5190,0.4933,-11.4632,0.0389,0.0298,463.2992
04,12,13,08,03,00.836,4.8186,-11.4354,0.5121,-11.3448,0.0177,0.0397,463.1021
04,12,13,08,03,02.836,4.7892,-11.4572,0.4629,-11.3842,0.0097,0.0352,463.0035
04,12,13,08,03,04.836,4.7592,-11.4930,0.4924,-11.4040,0.0584,0.0198,462.8511
04,12,13,08,03,06.836,4.7707,-11.4196,0.4665,-11.1582,0.0584,0.0298,462.6092
04,12,13,08,03,08.836,4.7727,-11.3988,0.4924,-11.3152,0.0354,0.0099,462.5106
04,12,13,08,03,10.836,4.8862,-11.3015,0.5121,-11.2363,0.0292,0.0261,462.5106
04,12,13,08,03,12.836,4.8786,-11.4787,0.5023,-11.4434,0.0681,0.0298,462.3135
04,12,13,08,03,14.836,4.8240,-11.4825,0.4844,-11.3555,0.0487,0.0298,462.3135
04,12,13,08,03,16.836,4.8391,-11.7177,0.4629,-11.5815,0.0265,0.0298,462.3135
04,12,13,08,03,18.836,4.7646,-11.6236,0.5023,-11.5026,0.0487,0.0442,462.3135
04,12,13,08,03,22.836,4.6734,-11.5754,0.4924,-11.1475,0.0681,-0.0099,462.6421
04,12,13,08,03,24.836,4.6565,-11.5557,0.4727,-11.4434,0.0327,0.0000,462.3135
04,12,13,08,03,26.836,4.7497,-11.5699,0.4826,-11.3842,0.0000,0.0081,462.3135
04,12,13,08,03,28.836,4.6295,-11.5766,0.5023,-11.4927,-0.0195,0.0099,462.2238
04,12,13,08,03,30.836,4.6523,-11.6291,0.4566,-11.4730,0.0195,0.0198,461.9192
04,12,13,08,03,32.836,4.6186,-11.6211,0.4727,-11.4345,0.0239,0.0298,462.1163
04,12,13,08,03,34.836,4.6403,-11.6344,0.4530,-11.4730,0.0000,0.0171,462.1163
04,12,13,08,03,36.836,4.6418,-11.5833,0.4924,-11.4237,0.0097,0.0298,461.7758
04,12,13,08,03,38.836,4.6700,-11.6054,0.4835,-11.4237,-0.0195,0.0099,461.5249
04,12,13,08,03,40.836,4.6918,-11.6022,0.4826,-11.3896,-0.0027,0.0198,461.3277
04,12,13,08,03,42.836,4.5862,-11.5949,0.5121,-11.4730,-0.0195,0.0171,461.3277
04,12,13,08,03,44.836,4.7023,-11.6318,0.4924,-11.4730,-0.0292,0.0397,461.3277
04,12,13,08,03,46.836,4.7402,-11.7676,0.5282,-11.6013,0.0000,0.0099,461.3277
04,12,13,08,03,48.836,4.7523,-11.6559,0.4924,-11.5600,-0.0115,0.0099,461.3277
04,12,13,08,03,50.836,4.7537,-11.5485,0.4826,-11.3645,0.0097,0.0442,461.3277
04,12,13,08,03,52.836,4.7240,-11.4903,0.4727,-11.4336,-0.0097,0.0198,461.3277
04,12,13,08,03,54.836,4.6944,-11.6103,0.4656,-11.4632,0.0000,0.0198,461.3277
04,12,13,08,03,56.836,4.7375,-11.6420,0.5121,-11.4345,0.0097,0.0000,461.3277
04,12,13,08,03,58.836,4.7181,-11.6452,0.5023,-11.5223,0.0150,-0.0009,461.3277
04,12,13,08,04,00.836,4.6565,-11.6603,0.4924,-11.5618,-0.0097,-0.0099,461.3277
04,12,13,08,04,02.836,4.6103,-11.6882,0.5014,-11.5125,0.0097,0.0496,461.3277
04,12,13,08,04,04.836,4.6213,-11.6550,0.5121,-11.5152,-0.0097,0.0099,461.3277
04,12,13,08,04,06.836,4.6602,-11.5887,0.4924,-11.3546,0.0150,0.0171,461.8206
04,12,13,08,04,08.836,4.6538,-11.5243,0.4924,-11.4040,-0.0292,0.0198,462.1342
04,12,13,08,04,10.836,4.6646,-11.6184,0.4656,-11.4434,-0.0292,0.0000,462.1163
04,12,13,08,04,12.836,4.7444,-11.6693,0.4629,-11.5331,-0.0292,0.0000,462.1163
04,12,13,08,04,14.836,4.6970,-11.5060,0.4432,-11.4237,0.0150,0.0081,462.3135
04,12,13,08,04,16.836,6.8340,-10.1200,0.4629,-9.9341,-0.0097,0.0099,462.3135
04,12,13,08,04,18.836,21.4613,-2.4861,0.1253,-2.4959,0.0000,0.0198,462.3135
04,12,13,08,04,22.836,34.0829,-0.1423,0.0492,-0.1973,0.0000,0.0661,463.2992
04,12,13,08,04,24.836,34.2418,-0.2849,0.0492,-0.2170,0.0097,0.0198,463.3888
04,12,13,08,04,26.836,34.3990,-0.1772,0.0537,-0.1480,0.0195,0.0298,463.6935
04,12,13,08,04,28.836,33.7657,-0.3111,0.0394,-0.2242,0.0389,0.0198,464.2849
04,12,13,08,04,30.836,33.9300,-0.3061,0.0394,-0.1578,0.0265,0.0298,465.1721
04,12,13,08,04,32.836,34.0092,-0.1691,0.0492,-0.1282,0.0487,0.0180,465.2707
04,12,13,08,04,34.836,33.9496,-0.3790,0.0358,-0.3354,0.0000,0.0099,465.2707
04,12,13,08,04,36.836,33.8403,-0.3598,0.0394,-0.3139,0.0000,0.0298,465.3693
04,12,13,08,04,38.836,33.3681,-0.3608,0.0295,-0.3946,0.0265,0.0099,465.7636
04,12,13,08,04,40.836,33.4006,-0.5155,0.0492,-0.4538,0.0097,0.0180,466.1668
04,12,13,08,04,42.836,33.2814,-0.4287,0.0358,-0.3749,0.0195,0.0099,466.2564
04,12,13,08,04,44.836,32.5187,-0.4859,0.0492,-0.3587,0.0292,0.0298,466.2564
04,12,13,08,04,46.836,32.4920,-0.7398,0.0197,-0.6807,0.0088,0.0000,466.2564
04,12,13,08,04,48.836,32.8949,-0.8833,0.0295,-0.8089,0.0000,0.0180,466.2564
04,12,13,08,04,50.836,32.7623,-0.7732,0.0448,-0.8780,0.0000,0.0099,466.2564
04,12,13,08,04,52.836,33.0704,-0.5908,0.0492,-0.6457,0.0000,0.0198,466.2564
04,12,13,08,04,54.836,33.2661,-0.4779,0.0591,-0.4242,0.0088,0.0198,466.2564
04,12,13,08,04,56.836,33.0514,-0.5437,0.0689,-0.6116,0.0097,0.0090,466.3460
04,12,13,08,04,58.836,32.9028,-0.5745,0.0358,-0.5426,0.0195,0.0099,466.4536
04,12,13,08,05,00.836,32.4568,-0.6588,0.0492,-0.6188,0.0195,0.0000,466.4536
04,12,13,08,05,02.836,32.3476,-0.7625,0.0394,-0.6807,-0.0088,0.0099,466.6507
04,12,13,08,05,04.836,32.2461,-0.6222,0.0492,-0.5228,0.0292,0.0180,466.2564
04,12,13,08,05,06.836,32.3082,-0.6712,0.0269,-0.5919,0.0195,0.0198,466.2564
04,12,13,08,05,08.836,32.3623,-0.5289,0.0197,-0.5022,0.0389,0.0000,466.2564
04,12,13,08,05,10.836,32.1462,-0.4679,0.0394,-0.4735,0.0177,0.0198,466.2564
04,12,13,08,05,12.836,32.2291,-0.4806,0.0492,-0.3749,0.0292,0.0180,466.2564
04,12,13,08,05,14.836,32.4244,-0.5594,0.0537,-0.4538,0.0195,0.0298,466.2564
04,12,13,08,05,16.836,32.1871,-0.6470,0.0295,-0.6367,0.0097,0.0000,466.2564
04,12,13,08,05,18.836,32.0028,-0.6405,0.0689,-0.5722,0.0177,0.0000,466.2564
04,12,13,08,05,22.836,31.8581,-0.6551,0.1083,-0.6807,-0.0584,0.0132,465.2707
04,12,13,08,05,24.836,31.6299,-0.7738,0.0689,-0.6000,-0.0389,0.0099,465.6650
04,12,13,08,05,26.836,31.8239,-0.7410,0.0886,-0.6018,-0.0319,-0.0099,465.3693
04,12,13,08,05,28.836,31.9812,-0.6901,0.0985,-0.5820,-0.0389,-0.0108,465.2707
04,12,13,08,05,30.836,32.2596,-0.5450,0.0636,-0.4834,-0.0389,-0.0099,465.2707
04,12,13,08,05,32.836,32.2793,-0.6309,0.0886,-0.6179,-0.0389,-0.0099,465.2707
04,12,13,08,05,34.836,31.7975,-0.6352,0.0591,-0.5327,-0.0407,-0.0198,465.2707
04,12,13,08,05,36.836,32.1424,-0.6873,0.0492,-0.7103,-0.0584,-0.0469,465.2707
04,12,13,08,05,38.836,31.8786,-0.6483,0.0591,-0.6116,-0.0292,-0.0198,465.2707
04,12,13,08,05,40.836,31.9003,-0.6739,0.0636,-0.6089,-0.0487,-0.0298,465.2707
04,12,13,08,05,42.836,32.1272,-0.5856,0.0689,-0.4341,-0.0407,-0.0198,465.3693
04,12,13,08,05,44.836,32.2029,-0.5128,0.0394,-0.4341,-0.0584,-0.0198,466.2564
04,12,13,08,05,46.836,32.5217,-1.0875,0.0886,-1.1049,-0.0292,0.0000,466.7045
04,12,13,08,05,48.836,32.4433,-0.5853,0.0367,-0.4834,-0.0584,-0.0298,467.9322
04,12,13,08,05,50.836,32.6476,-0.6658,0.0197,-0.6215,-0.0584,-0.0099,468.6222
04,12,13,08,05,52.836,32.2947,-0.7450,0.0197,-0.7399,-0.0584,-0.0289,470.5937
04,12,13,08,05,54.836,32.5082,-0.8511,0.0197,-0.7793,-0.0584,-0.0198,471.2748
04,12,13,08,05,56.836,32.3164,-0.9071,0.0815,-0.7435,-0.0584,-0.0298,472.0723
04,12,13,08,05,58.836,31.8582,-0.9450,0.0394,-0.8583,-0.0407,-0.0198,472.4666
04,12,13,08,06,00.836,31.6786,-0.9097,0.0394,-0.7793,-0.0584,-0.0108,473.3538
04,12,13,08,06,02.836,32.0003,-0.8430,0.0197,-0.7695,-0.0389,0.0099,474.0528
04,12,13,08,06,04.836,32.3056,-0.7084,0.0278,-0.6717,-0.0292,-0.0099,474.3395
04,12,13,08,06,06.836,32.1187,-0.6443,0.0394,-0.5228,-0.0407,-0.0198,475.1281
04,12,13,08,06,08.836,32.2352,-0.7571,0.0689,-0.6708,-0.0389,-0.0198,475.4239
04,12,13,08,06,10.836,32.5379,-0.9332,0.0985,-0.8188,-0.0389,0.0000,475.9346
04,12,13,08,06,12.836,32.5424,-0.8940,0.0904,-0.8188,-0.0389,-0.0198,476.1139
04,12,13,08,06,14.836,32.2164,-0.9359,0.0788,-0.8601,-0.0496,-0.0198,476.1139
04,12,13,08,06,16.836,32.5555,-0.9209,0.0985,-0.8583,-0.0389,0.0072,476.2124
04,12,13,08,06,18.836,32.5001,-0.8966,0.0591,-0.9076,-0.0487,-0.0198,476.5619
04,12,13,08,06,22.836,32.5449,-0.9397,0.0657,-0.6149,-0.0195,0.0298,476.6068
04,12,13,08,06,24.836,32.7460,-0.9359,0.0689,-0.8385,0.0071,-0.0298,477.0010
04,12,13,08,06,26.836,32.1608,-0.9746,0.0492,-0.7695,0.0292,-0.0198,477.0996
04,12,13,08,06,28.836,32.5001,-0.8860,0.0788,-0.7892,0.0292,-0.0198,476.8308
04,12,13,08,06,30.836,32.4163,-0.9332,0.0537,-0.7883,0.0097,-0.0099,476.3110
04,12,13,08,06,32.836,32.4450,-0.8189,0.0689,-0.6412,0.0248,0.0000,476.1139
04,12,13,08,06,34.836,32.5838,-0.8052,0.0886,-0.7201,0.0292,-0.0108,476.1139
04,12,13,08,06,36.836,33.2346,-0.8001,0.0886,-0.7004,0.0097,-0.0198,475.9346
04,12,13,08,06,38.836,32.9975,-0.9097,0.0895,-0.7973,0.0195,-0.0198,475.3253
04,12,13,08,06,40.836,32.5687,-0.9289,0.0886,-0.7497,-0.0106,-0.0099,475.1281
04,12,13,08,06,42.836,32.4866,-0.7973,0.0492,-0.7497,0.0000,-0.0198,475.1281
04,12,13,08,06,44.836,32.6108,-0.8618,0.0689,-0.7300,0.0000,-0.0198,474.3216
04,12,13,08,06,46.836,32.6300,-0.9236,0.0716,-0.8152,0.0097,-0.0298,474.1424
04,12,13,08,06,48.836,32.5623,-0.9228,0.0788,-0.7892,-0.0018,-0.0198,474.1424
04,12,13,08,06,50.836,32.7055,-0.8189,0.0591,-0.6708,0.0097,-0.0198,474.1424
04,12,13,08,06,52.836,32.8623,-0.8862,0.0689,-0.8089,0.0000,-0.0298,474.1424
04,12,13,08,06,54.836,32.7766,-0.8027,0.0716,-0.6610,0.0292,-0.0198,473.7481
04,12,13,08,06,56.836,32.8732,-0.8757,0.0689,-0.6807,0.0071,-0.0397,473.5509
04,12,13,08,06,58.836,32.7528,-0.8645,0.0492,-0.7695,0.0097,-0.0198,473.1566
04,12,13,08,07,00.836,32.6839,-0.9071,0.0394,-0.7596,-0.0292,-0.0397,473.0670
04,12,13,08,07,02.836,32.5502,-0.9773,0.0448,-0.7892,0.0000,-0.0198,472.1709
04,12,13,08,07,04.836,32.9921,-0.9155,0.0492,-0.8152,-0.0106,-0.0298,472.1709
04,12,13,08,07,06.836,32.9406,-0.7607,0.0394,-0.6610,0.0097,-0.0198,472.1709
04,12,13,08,07,08.836,33.0346,-0.7007,0.0394,-0.5524,0.0195,-0.0298,472.0813
04,12,13,08,07,10.836,32.9488,-0.7241,0.0627,-0.6116,0.0097,-0.0298,471.2837
04,12,13,08,07,12.836,33.0426,-0.8027,0.0788,-0.6179,0.0159,-0.0397,471.1852
04,12,13,08,07,14.836,32.8839,-0.7581,0.0591,-0.7004,0.0000,-0.0379,471.1852
04,12,13,08,07,16.836,33.3137,-0.7142,0.0591,-0.6412,0.0000,-0.0397,471.1852
04,12,13,08,07,18.836,33.3571,-0.7607,0.0895,-0.5722,0.0195,-0.0099,471.2837
04,12,13,08,07,22.836,33.2058,-0.7312,0.0394,-0.8418,0.0130,0.0099,471.1852
04,12,13,08,07,24.836,33.0380,-0.7921,0.0394,-0.7596,0.0292,0.0009,471.4809
04,12,13,08,07,26.836,32.9434,-0.6229,0.0492,-0.6018,0.0389,0.0099,471.7228
04,12,13,08,07,28.836,32.7477,-0.5772,0.0618,-0.5327,0.0389,0.0298,471.6780
04,12,13,08,07,30.836,32.9678,-0.5176,0.0394,-0.3785,0.0159,0.0099,471.5794
04,12,13,08,07,32.836,32.9425,-0.4672,0.0394,-0.5327,-0.0195,0.0099,471.7766
04,12,13,08,07,34.836,32.8379,-0.4993,0.0591,-0.4538,0.0292,0.0198,471.8124
04,12,13,08,07,36.836,33.0134,-0.5745,0.0528,-0.5623,-0.0097,0.0000,471.7766
04,12,13,08,07,38.836,33.1705,-0.5045,0.0492,-0.4771,-0.0195,0.0099,471.8752
04,12,13,08,07,40.836,32.6292,-0.5155,0.0492,-0.4637,0.0000,-0.0081,471.9738
04,12,13,08,07,42.836,32.4892,-0.4862,0.0492,-0.4933,-0.0195,0.0000,472.0813
04,12,13,08,07,44.836,32.4582,-0.5772,0.0260,-0.4735,0.0097,0.0000,471.6780
04,12,13,08,07,46.836,32.2758,-0.5745,0.0295,-0.5489,-0.0195,-0.0099,471.1852
04,12,13,08,07,48.836,32.6028,-0.4209,0.0197,-0.4341,-0.0195,0.0099,471.0866
04,12,13,08,07,50.836,32.6818,-0.4967,0.0394,-0.4538,0.0000,0.0099,470.1994
04,12,13,08,07,52.836,32.5894,-0.6169,0.0528,-0.5327,-0.0097,0.0099,470.1994
04,12,13,08,07,54.836,32.3398,-0.5665,0.0591,-0.5668,-0.0018,0.0198,470.0023
04,12,13,08,07,56.836,32.3326,-0.5150,0.0295,-0.5031,-0.0292,0.0009,469.7065
04,12,13,08,07,58.836,32.7082,-0.3973,0.0689,-0.3058,-0.0195,0.0099,469.8410
04,12,13,08,08,00.836,32.5839,-0.3111,0.0797,-0.2269,-0.0195,-0.0099,469.7065
04,12,13,08,08,02.836,32.4461,-0.4188,0.0492,-0.3695,0.0097,0.0000,470.1008
04,12,13,08,08,04.836,32.6528,-0.3866,0.0394,-0.4143,-0.0106,0.0009,470.1008
04,12,13,08,08,06.836,32.8190,-0.4627,0.0492,-0.3847,-0.0292,0.0000,470.1098
04,12,13,08,08,08.836,32.6504,-0.4994,0.0170,-0.5031,-0.0097,0.0198,470.1994
04,12,13,08,08,10.836,32.8974,-0.5960,0.0492,-0.4502,-0.0292,0.0099,470.1994
04,12,13,08,08,12.836,33.0634,-0.5772,0.0689,-0.4933,-0.0195,0.0099,470.1994
04,12,13,08,08,14.836,33.1301,-0.5333,0.0689,-0.3946,-0.0097,0.0099,470.1994
04,12,13,08,08,16.836,33.2267,-0.4000,0.0618,-0.5130,0.0000,0.0099,470.1994
04,12,13,08,08,18.836,33.8847,-0.8234,0.0886,-0.7551,0.0000,0.0099,470.1994
04,12,13,08,08,22.836,33.5954,-0.5262,0.0492,-0.6215,0.0195,0.0000,470.8566
04,12,13,08,08,24.836,34.2771,-0.3764,0.0627,-0.3354,0.0195,-0.0099,470.6923
04,12,13,08,08,26.836,34.1552,-0.5101,0.0591,-0.4242,0.0584,0.0099,471.0866
04,12,13,08,08,28.836,33.8140,-0.5799,0.0591,-0.4933,0.0549,0.0000,471.1852
04,12,13,08,08,30.836,33.9308,-0.5960,0.0591,-0.5524,0.0389,0.0099,470.5579
04,12,13,08,08,32.836,33.8563,-0.7544,0.0627,-0.6708,0.0487,-0.0099,470.7909
04,12,13,08,08,34.836,33.6248,-0.8522,0.0689,-0.7471,0.0584,0.0000,471.1852
