"10-jul-13","17:34",   405,  4.7, 0.0288, 2.0596, 0.0287,  .9729, 1.00, 0.063
"10-jul-13","17:35",   360,  4.7, 0.0288, 2.0566, 0.0287,  .9720, 1.00,  .120
"10-jul-13","17:36",   348,  4.7, 0.0288, 2.0535, 0.0287,  .9711, 1.00,  .174
"10-jul-13","17:37",   298,  4.7, 0.0288, 2.0516, 0.0287,  .9706, 1.00,  .221
"10-jul-13","17:38",   324,  4.7, 0.0288, 2.0509, 0.0287,  .9708, 1.00,  .272
"10-jul-13","17:39",   293,  4.6, 0.0288, 2.0498, 0.0287,  .9707, 1.00,  .317
"10-jul-13","17:40",   316,  4.6, 0.0288, 2.0477, 0.0287,  .9702, 1.00,  .367
"10-jul-13","17:41",   305,  4.6, 0.0288, 2.0465, 0.0287,  .9701, 1.00,  .414
"10-jul-13","17:42",   229,  4.6, 0.0288, 2.0461, 0.0287,  .9702, 1.00,  .450
"10-jul-13","17:43",   309,  4.6, 0.0288, 2.0453, 0.0287,  .9703, 1.00,  .498
"10-jul-13","17:44",   273,  4.6, 0.0288, 2.0435, 0.0287,  .9699, 1.00,  .541
"10-jul-13","17:45",   278,  4.6, 0.0288, 2.0425, 0.0287,  .9698, 1.00,  .584
"10-jul-13","17:46",   162,  4.6, 0.0288, 2.0425, 0.0287,  .9701, 1.00,  .609
"10-jul-13","17:47",   236,  4.6, 0.0288, 2.0420, 0.0287,  .9702, 1.00,  .646
"10-jul-13","17:48",   329,  4.6, 0.0288, 2.0402, 0.0287,  .9698, 1.00,  .697
"10-jul-13","17:49",   178,  4.6, 0.0288, 2.0395, 0.0287,  .9698, 1.00,  .725
"10-jul-13","17:50",   108,  4.6, 0.0288, 2.0398, 0.0287,  .9700, 1.00,  .742
"10-jul-13","17:51",   145,  4.6, 0.0288, 2.0396, 0.0287,  .9701, 1.00,  .765
"10-jul-13","17:52",   235,  4.6, 0.0288, 2.0382, 0.0287,  .9698, 1.00,  .801
"10-jul-13","17:53",   117,  4.6, 0.0288, 2.0377, 0.0287,  .9698, 1.00,  .819
"10-jul-13","17:54",    68,  4.6, 0.0288, 2.0381, 0.0287,  .9701, 1.00,  .830
"10-jul-13","17:55",   107,  4.6, 0.0288, 2.0380, 0.0287,  .9702, 1.00,  .846
"10-jul-13","17:56",   172,  4.6, 0.0288, 2.0368, 0.0287,  .9699, 1.00,  .873
"10-jul-13","17:57",    95,  4.6, 0.0288, 2.0372, 0.0287,  .9702, 1.00,  .888
"10-jul-13","17:58",   110,  4.6, 0.0288, 2.0371, 0.0287,  .9703, 1.00,  .905
"10-jul-13","17:59",    66,  4.6, 0.0288, 2.0370, 0.0287,  .9703, 1.00,  .915
"10-jul-13","18:00",   126,  4.6, 0.0288, 2.0357, 0.0287,  .9699, 1.00,  .934
"10-jul-13","18:01",   107,  4.6, 0.0288, 2.0353, 0.0287,  .9699, 1.00,  .951
"10-jul-13","18:02",    55,  4.6, 0.0288, 2.0358, 0.0287,  .9702, 1.00,  .960
"10-jul-13","18:03",    57,  4.6, 0.0288, 2.0358, 0.0287,  .9703, 1.00,  .968
"10-jul-13","18:04",   104,  4.6, 0.0288, 2.0347, 0.0287,  .9699, 1.00,  .985
"10-jul-13","18:05",    79,  4.6, 0.0288, 2.0351, 0.0287,  .9702, 1.00,  .997
"10-jul-13","18:06",    78,  4.6, 0.0288, 2.0351, 0.0287,  .9704, 1.00, 1.009
"10-jul-13","18:07",    48,  4.6, 0.0288, 2.0350, 0.0287,  .9704, 1.00, 1.016
"10-jul-13","18:08",   120,  4.6, 0.0288, 2.0337, 0.0287,  .9700, 1.00, 1.035
"10-jul-13","18:09",    92,  4.6, 0.0288, 2.0333, 0.0287,  .9699, 1.00, 1.049
"10-jul-13","18:10",   7.2,  4.6, 0.0288, 2.0339, 0.0287,  .9702, 1.00, 1.050
"10-jul-13","18:11",    59,  4.6, 0.0288, 2.0339, 0.0287,  .9703, 1.00, 1.059
"10-jul-13","18:12",    85,  4.6, 0.0288, 2.0328, 0.0287,  .9699, 1.00, 1.073
"10-jul-13","18:13",    79,  4.6, 0.0288, 2.0325, 0.0287,  .9698, 1.00, 1.085
"10-jul-13","18:14",   4.7,  4.6, 0.0288, 2.0331, 0.0287,  .9701, 1.00, 1.086
"10-jul-13","18:15",    91,  4.6, 0.0288, 2.0331, 0.0287,  .9703, 1.00, 1.100
"10-jul-13","18:16",    67,  4.6, 0.0288, 2.0320, 0.0287,  .9698, 1.00, 1.110
"10-jul-13","18:17",   124,  4.6, 0.0288, 2.0322, 0.0287,  .9701, 1.00, 1.129
"10-jul-13","18:18",    60,  4.6, 0.0288, 2.0322, 0.0287,  .9702, 1.00, 1.138
"10-jul-13","18:19",    49,  4.6, 0.0288, 2.0321, 0.0287,  .9702, 1.00, 1.146
"10-jul-13","18:20",    96,  4.6, 0.0288, 2.0309, 0.0287,  .9698, 1.00, 1.161
"10-jul-13","18:21",    72,  4.6, 0.0288, 2.0305, 0.0287,  .9697, 1.00, 1.172
"10-jul-13","18:22",  17.7,  4.6, 0.0288, 2.0311, 0.0287,  .9700, 1.00, 1.175
"10-jul-13","18:23",  14.7,  4.6, 0.0288, 2.0312, 0.0287,  .9701, 1.00, 1.177
"10-jul-13","18:24",   110,  4.6, 0.0288, 2.0301, 0.0287,  .9697, 1.00, 1.194
"10-jul-13","18:25",    44,  4.6, 0.0288, 2.0304, 0.0287,  .9700, 1.00, 1.201
"10-jul-13","18:26",    39,  4.6, 0.0288, 2.0305, 0.0287,  .9701, 1.00, 1.207
"10-jul-13","18:27",    62,  4.6, 0.0288, 2.0304, 0.0287,  .9701, 1.00, 1.217
"10-jul-13","18:28",    61,  4.6, 0.0288, 2.0293, 0.0287,  .9697, 1.00, 1.226
"10-jul-13","18:29",   7.3,  4.6, 0.0288, 2.0298, 0.0287,  .9699, 1.00, 1.227
"10-jul-13","18:30",   9.3,  4.6, 0.0288, 2.0299, 0.0287,  .9700, 1.00, 1.229
"10-jul-13","18:31",   116,  4.6, 0.0288, 2.0288, 0.0287,  .9696, 1.00, 1.247
"10-jul-13","18:32",    66,  4.6, 0.0288, 2.0284, 0.0287,  .9696, 1.00, 1.257
"10-jul-13","18:33",  23.8,  4.6, 0.0288, 2.0289, 0.0287,  .9698, 1.00, 1.260
"10-jul-13","18:34",    30,  4.6, 0.0288, 2.0290, 0.0287,  .9699, 1.00, 1.265
"10-jul-13","18:35",    57,  4.6, 0.0288, 2.0289, 0.0287,  .9699, 1.00, 1.274
"10-jul-13","18:36",   122,  4.6, 0.0288, 2.0277, 0.0287,  .9696, 1.00, 1.293
"10-jul-13","18:37",  18.0,  4.6, 0.0288, 2.0282, 0.0287,  .9698, 1.00, 1.295
"10-jul-13","18:38",   2.2,  4.6, 0.0288, 2.0283, 0.0287,  .9699, 1.00, 1.296
"10-jul-13","18:39",    53,  4.6, 0.0288, 2.0282, 0.0287,  .9699, 1.00, 1.304
"10-jul-13","18:40",    77,  4.6, 0.0288, 2.0271, 0.0287,  .9695, 1.00, 1.316
"10-jul-13","18:41",  22.0,  4.6, 0.0288, 2.0275, 0.0287,  .9697, 1.00, 1.319
"10-jul-13","18:42",   6.9,  4.6, 0.0288, 2.0276, 0.0287,  .9698, 1.00, 1.320
"10-jul-13","18:43",    42,  4.6, 0.0288, 2.0275, 0.0287,  .9698, 1.00, 1.327
"10-jul-13","18:44",    63,  4.6, 0.0288, 2.0264, 0.0287,  .9694, 1.00, 1.337
"10-jul-13","18:45",  19.0,  4.6, 0.0288, 2.0269, 0.0287,  .9696, 1.00, 1.340
