"11-jul-13","18:39",   317,  3.8, 0.0343, 2.2289, 0.0345,  .9347, 1.00, 0.040
"11-jul-13","18:40",   106,  3.7, 0.0343, 2.2253, 0.0345,  .9334, 1.00, 0.053
"11-jul-13","18:41",   234,  3.7, 0.0343, 2.2219, 0.0345,  .9322, 1.00, 0.083
"11-jul-13","18:42",   160,  3.7, 0.0343, 2.2198, 0.0345,  .9316, 1.00,  .103
"11-jul-13","18:43",   156,  3.7, 0.0343, 2.2191, 0.0345,  .9315, 1.00,  .122
"11-jul-13","18:44",    41,  3.7, 0.0343, 2.2183, 0.0345,  .9312, 1.00,  .128
"11-jul-13","18:45",   233,  3.7, 0.0343, 2.2163, 0.0345,  .9306, 1.00,  .157
"11-jul-13","18:46",   138,  3.7, 0.0343, 2.2153, 0.0345,  .9303, 1.00,  .174
"11-jul-13","18:47",   -.7,  3.7, 0.0343, 2.2154, 0.0345,  .9304, 1.00,  .174
"11-jul-13","18:48",   185,  3.7, 0.0343, 2.2150, 0.0345,  .9304, 1.00,  .197
"11-jul-13","18:49",   241,  3.7, 0.0343, 2.2132, 0.0345,  .9300, 1.00,  .227
"11-jul-13","18:50",   131,  3.7, 0.0343, 2.2123, 0.0345,  .9297, 1.00,  .243
"11-jul-13","18:51",    59,  3.7, 0.0343, 2.2125, 0.0345,  .9299, 1.00,  .251
"11-jul-13","18:52",   164,  3.7, 0.0343, 2.2121, 0.0345,  .9299, 1.00,  .271
"11-jul-13","18:53",   743,  5.0, 0.0343, 2.2083, 0.0345,  .9295, 1.00,  .395
"11-jul-13","18:54",    71,  4.3, 0.0343, 2.2077, 0.0345,  .9293, 1.00,  .405
"11-jul-13","18:55",    70,  4.4, 0.0343, 2.2081, 0.0345,  .9296, 1.00,  .416
"11-jul-13","18:56",   139,  4.4, 0.0343, 2.2078, 0.0345,  .9296, 1.00,  .436
"11-jul-13","18:57",   149,  4.4, 0.0343, 2.2063, 0.0345,  .9292, 1.00,  .458
"11-jul-13","18:58",    60,  4.4, 0.0343, 2.2059, 0.0345,  .9291, 1.00,  .467
"11-jul-13","18:59",    61,  4.4, 0.0343, 2.2064, 0.0345,  .9294, 1.00,  .476
"11-jul-13","19:00",    45,  4.4, 0.0343, 2.2064, 0.0345,  .9295, 1.00,  .483
"11-jul-13","19:01",   317,  4.4, 0.0343, 2.2045, 0.0345,  .9291, 1.00,  .530
"11-jul-13","19:02",   293,  4.9, 0.0343, 2.2032, 0.0345,  .9290, 1.00,  .579
"11-jul-13","19:03",   224,  5.0, 0.0343, 2.2029, 0.0345,  .9292, 1.00,  .616
"11-jul-13","19:04",   367,  5.0, 0.0343, 2.2016, 0.0345,  .9292, 1.00,  .678
"11-jul-13","19:05",   119,  5.0, 0.0343, 2.2002, 0.0345,  .9288, 1.00,  .698
"11-jul-13","19:06",   121,  5.0, 0.0343, 2.1996, 0.0345,  .9288, 1.00,  .719
"11-jul-13","19:07",   2.8,  5.0, 0.0343, 2.2002, 0.0345,  .9290, 1.00,  .719
"11-jul-13","19:08",    70,  5.0, 0.0343, 2.2001, 0.0345,  .9291, 1.00,  .731
"11-jul-13","19:09",    66,  5.0, 0.0343, 2.1990, 0.0345,  .9287, 1.00,  .742
"11-jul-13","19:10",   145,  5.0, 0.0343, 2.1982, 0.0345,  .9286, 1.00,  .766
"11-jul-13","19:11",    43,  5.0, 0.0343, 2.1986, 0.0345,  .9289, 1.00,  .774
"11-jul-13","19:12", -22.9,  5.0, 0.0343, 2.1989, 0.0345,  .9289, 1.00,  .770
"11-jul-13","19:13",    96,  5.0, 0.0343, 2.1978, 0.0345,  .9286, 1.00,  .786
"11-jul-13","19:14",    60,  5.0, 0.0343, 2.1972, 0.0345,  .9285, 1.00,  .796
"11-jul-13","19:15",  10.0,  5.0, 0.0343, 2.1979, 0.0345,  .9288, 1.00,  .798
"11-jul-13","19:16",    62,  5.0, 0.0343, 2.1979, 0.0345,  .9289, 1.00,  .808
"11-jul-13","19:17",    64,  5.0, 0.0343, 2.1968, 0.0345,  .9285, 1.00,  .819
"11-jul-13","19:18",   139,  5.0, 0.0343, 2.1961, 0.0345,  .9284, 1.00,  .842
"11-jul-13","19:19",   -75,  5.0, 0.0343, 2.1970, 0.0345,  .9287, 1.00,  .829
"11-jul-13","19:20",    47,  5.0, 0.0343, 2.1971, 0.0345,  .9288, 1.00,  .837
