'2013-07-10 21:47:18,-3.726e-06,6.919e-04,1003,296,99,00'
'2013-07-10 21:47:18,-3.726e-06,6.922e-04,1003,296,99,00'
'2013-07-10 21:47:19,-3.726e-06,6.925e-04,1003,296,99,00'
'2013-07-10 21:47:19,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:20,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:20,-3.727e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:20,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:21,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:21,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:22,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:22,-3.726e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:22,-3.729e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:23,-3.732e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:23,-3.735e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:24,-3.738e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:24,-3.741e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:25,-3.742e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:25,-3.745e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:25,-3.748e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:26,-3.752e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:26,-3.754e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:27,-3.757e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:27,-3.762e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:27,-3.766e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:28,-3.771e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:28,-3.777e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:29,-3.783e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:29,-3.792e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:29,-3.803e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:30,-3.814e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:30,-3.824e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:31,-3.834e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:31,-3.844e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:31,-3.851e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:32,-3.858e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:32,-3.863e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:33,-3.869e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:33,-3.877e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:34,-3.884e-06,6.927e-04,1003,296,99,00'
'2013-07-10 21:47:34,-3.884e-06,6.930e-04,1003,296,99,00'
'2013-07-10 21:47:34,-3.884e-06,6.932e-04,1003,296,99,00'
'2013-07-10 21:47:35,-3.884e-06,6.934e-04,1003,296,99,00'
'2013-07-10 21:47:35,-3.884e-06,6.937e-04,1003,296,99,00'
'2013-07-10 21:47:36,-3.884e-06,6.939e-04,1003,296,99,00'
'2013-07-10 21:47:36,-3.884e-06,6.941e-04,1003,296,99,00'
'2013-07-10 21:47:36,-3.884e-06,6.943e-04,1003,296,99,00'
'2013-07-10 21:47:37,-3.884e-06,6.945e-04,1003,296,99,00'
'2013-07-10 21:47:37,-3.884e-06,6.947e-04,1003,296,99,00'
'2013-07-10 21:47:38,-3.884e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:38,-3.891e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:38,-3.898e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:39,-3.904e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:39,-3.911e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:40,-3.916e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:40,-3.918e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:41,-3.919e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:41,-3.919e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:41,-3.921e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:42,-3.922e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:42,-3.923e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:43,-3.922e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:43,-3.921e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:43,-3.919e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:44,-3.918e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:44,-3.916e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:45,-3.915e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:45,-3.915e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:45,-3.916e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:46,-3.916e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:46,-3.915e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:47,-3.915e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:47,-3.914e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:47,-3.914e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:48,-3.915e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:48,-3.916e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:49,-3.919e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:49,-3.923e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:50,-3.928e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:50,-3.933e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:50,-3.938e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:51,-3.943e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:51,-3.948e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:52,-3.953e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:52,-3.957e-06,6.949e-04,1003,296,99,00'
'2013-07-10 21:47:52,-3.957e-06,6.951e-04,1003,296,99,00'
'2013-07-10 21:47:53,-3.957e-06,6.953e-04,1003,296,99,00'
'2013-07-10 21:47:53,-3.957e-06,6.955e-04,1003,296,99,00'
'2013-07-10 21:47:54,-3.957e-06,6.956e-04,1003,296,99,00'
'2013-07-10 21:47:54,-3.957e-06,6.958e-04,1003,296,99,00'
'2013-07-10 21:47:54,-3.957e-06,6.960e-04,1003,296,99,00'
'2013-07-10 21:47:55,-3.957e-06,6.961e-04,1003,296,99,00'
'2013-07-10 21:47:55,-3.957e-06,6.963e-04,1003,296,99,00'
'2013-07-10 21:47:56,-3.957e-06,6.965e-04,1003,296,99,00'
'2013-07-10 21:47:56,-3.957e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:57,-3.960e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:57,-3.962e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:57,-3.964e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:58,-3.967e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:58,-3.971e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:59,-3.972e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:59,-3.975e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:47:59,-3.979e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:00,-3.983e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:00,-3.987e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:01,-3.991e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:01,-3.995e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:01,-3.999e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:02,-4.003e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:02,-4.006e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:03,-4.011e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:03,-4.015e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:03,-4.019e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:04,-4.022e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:04,-4.026e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:05,-4.032e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:05,-4.036e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:06,-4.038e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:06,-4.039e-06,6.966e-04,1003,296,99,00'
'2013-07-10 21:48:06,-4.040e-06,6.966e-04,1003,296,99,00'
