2013-07-10 19:34:01,-3.279e-06,7.060e-04,1003,296,99,00
2013-07-10 19:34:02,-3.279e-06,7.060e-04,1003,296,99,00
2013-07-10 19:34:03,-3.279e-06,7.061e-04,1003,296,99,00
