Instr,Time,MetOne03,MetOne05,MetOne07,MetOne1,MetOne2,MetOne5
MetOne, 2013-07-11 19:59:40,17456,4055,2255,1528,803,83
MetOne, 2013-07-11 20:00:40,16884,3851,2167,1483,805,88
MetOne, 2013-07-11 20:01:40,16836,3886,2095,1400,718,64
MetOne, 2013-07-11 20:02:40,15969,3960,2323,1631,903,103
MetOne, 2013-07-11 20:03:40,17214,4901,3123,2305,1330,180
MetOne, 2013-07-11 20:04:40,15840,4385,2731,2006,1157,141
MetOne, 2013-07-11 20:05:40,14893,4173,2562,1857,1063,123
MetOne, 2013-07-11 20:06:40,14270,3797,2342,1706,978,129
MetOne, 2013-07-11 20:07:40,13593,3708,2324,1690,988,131
MetOne, 2013-07-11 20:08:40,14007,3674,2278,1650,953,115
MetOne, 2013-07-11 20:09:40,13337,3495,2145,1544,856,114
MetOne, 2013-07-11 20:10:40,12363,3117,1857,1314,730,95
MetOne, 2013-07-11 20:11:40,11749,2974,1775,1265,689,91
MetOne, 2013-07-11 20:12:40,12503,3108,1849,1309,733,92
MetOne, 2013-07-11 20:13:40,11436,2831,1658,1174,656,82
MetOne, 2013-07-11 20:14:40,10246,2438,1398,967,525,50
MetOne, 2013-07-11 20:15:40,10965,2499,1374,929,495,48
MetOne, 2013-07-11 20:16:40,10759,2411,1316,885,444,32
Instr,Time,BC
'Aeth,2013-07-11 20:00:21,"11-jul-13","19:00",45,4.4,0.0343,2.2064,0.0345,.9295,1.00,.483'
'Aeth,2013-07-11 20:01:21,"11-jul-13","19:01",317,4.4,0.0343,2.2045,0.0345,.9291,1.00,.530'
'Aeth,2013-07-11 20:02:21,"11-jul-13","19:02",293,4.9,0.0343,2.2032,0.0345,.9290,1.00,.579'
'Aeth,2013-07-11 20:03:21,"11-jul-13","19:03",224,5.0,0.0343,2.2029,0.0345,.9292,1.00,.616'
'Aeth,2013-07-11 20:04:21,"11-jul-13","19:04",367,5.0,0.0343,2.2016,0.0345,.9292,1.00,.678'
'Aeth,2013-07-11 20:05:21,"11-jul-13","19:05",119,5.0,0.0343,2.2002,0.0345,.9288,1.00,.698'
'Aeth,2013-07-11 20:06:21,"11-jul-13","19:06",121,5.0,0.0343,2.1996,0.0345,.9288,1.00,.719'
'Aeth,2013-07-11 20:07:21,"11-jul-13","19:07",2.8,5.0,0.0343,2.2002,0.0345,.9290,1.00,.719'
'Aeth,2013-07-11 20:08:21,"11-jul-13","19:08",70,5.0,0.0343,2.2001,0.0345,.9291,1.00,.731'
'Aeth,2013-07-11 20:09:21,"11-jul-13","19:09",66,5.0,0.0343,2.1990,0.0345,.9287,1.00,.742'
'Aeth,2013-07-11 20:10:21,"11-jul-13","19:10",145,5.0,0.0343,2.1982,0.0345,.9286,1.00,.766'
'Aeth,2013-07-11 20:11:21,"11-jul-13","19:11",43,5.0,0.0343,2.1986,0.0345,.9289,1.00,.774'
'Aeth,2013-07-11 20:12:21,"11-jul-13","19:12",-22.9,5.0,0.0343,2.1989,0.0345,.9289,1.00,.770'
'Aeth,2013-07-11 20:13:21,"11-jul-13","19:13",96,5.0,0.0343,2.1978,0.0345,.9286,1.00,.786'
'Aeth,2013-07-11 20:14:21,"11-jul-13","19:14",60,5.0,0.0343,2.1972,0.0345,.9285,1.00,.796'
'Aeth,2013-07-11 20:15:21,"11-jul-13","19:15",10.0,5.0,0.0343,2.1979,0.0345,.9288,1.00,.798'
'Aeth,2013-07-11 20:16:21,"11-jul-13","19:16",62,5.0,0.0343,2.1979,0.0345,.9289,1.00,.808'
