'2013-07-10 22:18:20,3.000e-06,7.017e-04,1003,297,99,00'
'2013-07-10 22:18:30,2.931e-06,7.016e-04,1003,297,99,00'
'2013-07-10 22:18:40,2.893e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:18:50,2.868e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:19:00,2.773e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:19:10,2.660e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:19:20,2.496e-06,7.014e-04,1003,297,99,00'
'2013-07-10 22:19:30,2.345e-06,7.014e-04,1003,297,99,00'
'2013-07-10 22:19:40,2.270e-06,7.012e-04,1003,297,99,00'
'2013-07-10 22:19:50,2.143e-06,7.012e-04,1003,297,99,00'
