'2013-07-10 19:45:15,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:15,-3.971e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:16,-3.972e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:16,-3.973e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:16,-3.972e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:17,-3.972e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:17,-3.971e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:18,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:18,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:18,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:19,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:19,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:20,-3.970e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:20,-3.971e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:20,-3.973e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:21,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:21,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:22,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:22,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:23,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:23,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:23,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:24,-3.974e-06,7.104e-04,1003,297,99,00'
'2013-07-10 19:45:24,-3.974e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:25,-3.974e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:25,-3.974e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:25,-3.975e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:26,-3.976e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:26,-3.975e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:27,-3.974e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:27,-3.974e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:27,-3.975e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:28,-3.976e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:28,-3.978e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:29,-3.980e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:29,-3.982e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:30,-3.983e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:30,-3.985e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:30,-3.987e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:31,-3.990e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:31,-3.993e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:32,-3.997e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:32,-4.000e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:32,-4.003e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:33,-4.007e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:33,-4.011e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:34,-4.015e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:34,-4.018e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:34,-4.020e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:35,-4.022e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:35,-4.024e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:36,-4.026e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:36,-4.029e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:36,-4.030e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:37,-4.032e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:37,-4.036e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:38,-4.038e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:38,-4.042e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:39,-4.045e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:39,-4.048e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:39,-4.049e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:40,-4.049e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:40,-4.049e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:41,-4.049e-06,7.103e-04,1003,297,99,00'
'2013-07-10 19:45:41,-4.049e-06,7.102e-04,1003,297,99,00'
'2013-07-10 19:45:41,-4.049e-06,7.102e-04,1003,297,99,00'
'2013-07-10 19:45:42,-4.049e-06,7.102e-04,1003,297,99,00'
'2013-07-10 19:45:42,-4.049e-06,7.102e-04,1003,297,99,00'
'2013-07-10 19:45:43,-4.049e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:43,-4.049e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:43,-4.049e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:44,-4.051e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:44,-4.052e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:45,-4.054e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:45,-4.056e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:46,-4.058e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:46,-4.061e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:46,-4.063e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:47,-4.063e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:47,-4.065e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:48,-4.067e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:48,-4.071e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:48,-4.075e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:49,-4.079e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:49,-4.083e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:50,-4.088e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:50,-4.092e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:50,-4.094e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:51,-4.097e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:51,-4.101e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:52,-4.105e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:52,-4.109e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:52,-4.110e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:53,-4.111e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:53,-4.113e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:54,-4.114e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:54,-4.114e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:55,-4.115e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:55,-4.116e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:55,-4.118e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:56,-4.120e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:56,-4.122e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:57,-4.125e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:57,-4.127e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:57,-4.130e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:58,-4.133e-06,7.101e-04,1003,297,99,00'
'2013-07-10 19:45:58,-4.133e-06,7.100e-04,1003,297,99,00'
'2013-07-10 19:45:59,-4.133e-06,7.100e-04,1003,297,99,00'
'2013-07-10 19:45:59,-4.133e-06,7.099e-04,1003,297,99,00'
'2013-07-10 19:45:59,-4.133e-06,7.099e-04,1003,297,99,00'
'2013-07-10 19:46:00,-4.133e-06,7.099e-04,1003,297,98,00'
'2013-07-10 19:46:00,-4.133e-06,7.098e-04,1003,297,98,00'
'2013-07-10 19:46:01,-4.133e-06,7.098e-04,1003,297,99,00'
'2013-07-10 19:46:01,-4.133e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:02,-4.133e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:02,-4.133e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:02,-4.136e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:03,-4.137e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:03,-4.139e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:04,-4.140e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:04,-4.142e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:04,-4.142e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:05,-4.143e-06,7.097e-04,1003,297,99,00'
'2013-07-10 19:46:05,-4.143e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:06,-4.142e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:06,-4.140e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:06,-4.139e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:07,-4.139e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:07,-4.140e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:08,-4.138e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:08,-4.137e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:09,-4.135e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:09,-4.134e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:09,-4.136e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:10,-4.136e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:10,-4.136e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:11,-4.136e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:11,-4.136e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:11,-4.137e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:12,-4.138e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:12,-4.139e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:13,-4.139e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:13,-4.138e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:13,-4.137e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:14,-4.134e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:14,-4.132e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:15,-4.129e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:15,-4.126e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:15,-4.124e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:16,-4.120e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:16,-4.116e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:17,-4.116e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:17,-4.116e-06,7.097e-04,1003,297,98,00'
'2013-07-10 19:46:18,-4.116e-06,7.096e-04,1003,297,98,00'
'2013-07-10 19:46:18,-4.116e-06,7.096e-04,1003,297,98,00'
'2013-07-10 19:46:18,-4.116e-06,7.096e-04,1003,297,98,00'
'2013-07-10 19:46:19,-4.116e-06,7.096e-04,1003,297,98,00'
'2013-07-10 19:46:19,-4.116e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:20,-4.116e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:20,-4.116e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:20,-4.116e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:21,-4.114e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:21,-4.111e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:22,-4.108e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:22,-4.104e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:22,-4.100e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:23,-4.098e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:23,-4.094e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:24,-4.093e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:24,-4.091e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:25,-4.089e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:25,-4.087e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:25,-4.084e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:26,-4.082e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:26,-4.080e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:27,-4.079e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:27,-4.079e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:27,-4.081e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:28,-4.082e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:28,-4.083e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:29,-4.083e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:29,-4.082e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:29,-4.081e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:30,-4.081e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:30,-4.081e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:31,-4.082e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:31,-4.084e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:31,-4.085e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:32,-4.087e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:32,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:33,-4.090e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:33,-4.092e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:34,-4.093e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:34,-4.093e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:34,-4.091e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:35,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:35,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:36,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:36,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:36,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:37,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:37,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:38,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:38,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:38,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:39,-4.088e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:39,-4.085e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:40,-4.084e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:40,-4.082e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:41,-4.081e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:41,-4.078e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:41,-4.076e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:42,-4.073e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:42,-4.072e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:43,-4.071e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:43,-4.071e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:43,-4.069e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:44,-4.068e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:44,-4.065e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:45,-4.061e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:45,-4.059e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:45,-4.057e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:46,-4.056e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:46,-4.055e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:47,-4.056e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:47,-4.056e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:47,-4.056e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:48,-4.055e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:48,-4.055e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:49,-4.055e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:49,-4.054e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:50,-4.054e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:50,-4.054e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:50,-4.053e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:51,-4.053e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:51,-4.053e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:52,-4.054e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:52,-4.056e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:52,-4.058e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:53,-4.061e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:53,-4.062e-06,7.096e-04,1003,297,99,00'
'2013-07-10 19:46:54,-4.062e-06,7.095e-04,1003,297,99,00'
'2013-07-10 19:46:54,-4.062e-06,7.095e-04,1003,297,99,00'
'2013-07-10 19:46:54,-4.062e-06,7.095e-04,1003,297,99,00'
'2013-07-10 19:46:55,-4.062e-06,7.095e-04,1003,297,99,00'
'2013-07-10 19:46:55,-4.062e-06,7.095e-04,1003,297,99,00'
'2013-07-10 19:46:56,-4.062e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:56,-4.062e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:56,-4.062e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:57,-4.062e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:57,-4.062e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:58,-4.065e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:58,-4.067e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:59,-4.068e-06,7.094e-04,1003,297,99,00'
'2013-07-10 19:46:59,-4.068e-06,7.094e-04,1003,297,99,00'
