'2013-07-10 22:16:59,3.806e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:17:00,3.809e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:17:00,3.811e-06,7.015e-04,1003,297,99,00'
'2013-07-10 22:17:09,3.855e-06,7.016e-04,1003,297,99,00'
'2013-07-10 22:17:10,3.855e-06,7.016e-04,1003,297,99,00'
'2013-07-10 22:17:19,3.862e-06,7.017e-04,1003,297,99,00'
'2013-07-10 22:17:20,3.858e-06,7.017e-04,1003,297,99,00'
'2013-07-10 22:17:29,3.764e-06,7.018e-04,1003,297,99,00'
'2013-07-10 22:17:30,3.757e-06,7.018e-04,1003,297,99,00'
'2013-07-10 22:17:30,3.750e-06,7.018e-04,1003,297,99,00'
'2013-07-10 22:17:39,3.548e-06,7.018e-04,1003,297,99,00'
'2013-07-10 22:17:40,3.536e-06,7.018e-04,1003,297,99,00'
