Instr,cpctime,Record,Mode,Flags,CN,ST,LT,CNT,PM,RP
CPC,2013-07-11 20:50:19,0,326,10,9.998,6534,1005,120
CPC,2013-07-11 20:50:29,0,319,10,9.998,6385,1006,120
CPC,2013-07-11 20:50:39,0,323,10,9.999,6463,1007,120
CPC,2013-07-11 20:50:49,0,326,10,9.998,6539,1008,120
CPC,2013-07-11 20:50:59,0,320,10,9.999,6405,1005,120
CPC,2013-07-11 20:51:09,0,299,10,9.998,5983,1010,120
CPC,2013-07-11 20:51:19,0,304,10,9.999,6085,1007,120
CPC,2013-07-11 20:51:29,0,309,10,9.998,6193,1006,120
CPC,2013-07-11 20:51:39,0,317,10,9.999,6341,1005,120
CPC,2013-07-11 20:51:49,0,322,10,9.999,6440,1005,119
CPC,2013-07-11 20:51:59,0,312,10,9.998,6253,1005,120
CPC,2013-07-11 20:52:09,0,303,10,9.999,6072,1004,120
CPC,2013-07-11 20:52:19,0,304,10,9.999,6087,1007,120
