'2013-07-10 19:44:12,-3.854e-06  7.106e-04 1003 296 99 00'
'2013-07-10 19:44:13,-3.855e-06  7.106e-04 1003 296 99 00'
'2013-07-10 19:44:14,-3.856e-06  7.106e-04 1003 296 99 00'
'2013-07-10 19:44:15,-3.857e-06  7.106e-04 1003 296 99 00'
'2013-07-10 19:44:57,-3.908e-06,7.105e-04,1003,296,99,00'
'2013-07-10 19:44:59,-3.909e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:00,-3.910e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:01,-3.912e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:02,-3.914e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:03,-3.915e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:04,-3.916e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:05,-3.916e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:06,-3.917e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:07,-3.918e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:08,-3.917e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:09,-3.915e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:10,-3.914e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:11,-3.914e-06,7.105e-04,1003,297,99,00'
'2013-07-10 19:45:12,-3.914e-06,7.105e-04,1003,296,99,00'
'2013-07-10 19:45:13,-3.914e-06,7.105e-04,1003,297,99,00'
