instr,time,Record,Mode,Flags,CN,ST,LT,CNT,PM,RP
CPC,2013-07-13 10:25:45,0,1.56e3,10,9.957,31126,880,120
CPC,2013-07-13 10:25:55,0,1.54e3,10,9.959,30900,882,120
CPC,2013-07-13 10:26:05,0,1.62e3,10,9.957,32466,880,120
CPC,2013-07-13 10:26:15,0,1.59e3,10,9.957,31772,882,120
CPC,2013-07-13 10:26:25,0,1.61e3,10,9.956,32151,883,120
CPC,2013-07-13 10:26:35,0,1.64e3,10,9.955,32887,879,120
CPC,2013-07-13 10:26:45,0,1.60e3,10,9.956,32080,881,120
CPC,2013-07-13 10:26:55,0,1.60e3,10,9.955,32045,883,119
CPC,2013-07-13 10:27:05,0,1.58e3,10,9.956,31655,881,119
CPC,2013-07-13 10:27:15,0,1.57e3,10,9.957,31468,880,120
CPC,2013-07-13 10:27:25,0,1.59e3,10,9.957,31851,881,120
CPC,2013-07-13 10:27:35,0,1.60e3,10,9.955,32074,878,120
CPC,2013-07-13 10:27:45,0,1.61e3,10,9.955,32264,879,120
CPC,2013-07-13 10:27:55,0,1.63e3,10,9.955,32603,882,120
CPC,2013-07-13 10:28:05,0,1.62e3,10,9.956,32303,877,120
CPC,2013-07-13 10:28:15,0,1.61e3,10,9.955,32196,884,120
CPC,2013-07-13 10:28:25,0,1.62e3,10,9.956,32340,888,120
CPC,2013-07-13 10:28:35,0,1.61e3,10,9.956,32233,880,120
CPC,2013-07-13 10:28:45,0,1.57e3,10,9.956,31466,882,119
CPC,2013-07-13 10:28:55,0,1.60e3,10,9.956,32031,880,120
CPC,2013-07-13 10:29:05,0,1.60e3,10,9.956,32001,881,120
CPC,2013-07-13 10:29:15,0,1.57e3,10,9.956,31432,883,120
CPC,2013-07-13 10:29:25,0,1.61e3,10,9.956,32152,882,120
CPC,2013-07-13 10:29:35,0,1.58e3,10,9.956,31615,883,120
CPC,2013-07-13 10:29:45,0,1.58e3,10,9.957,31564,864,120
CPC,2013-07-13 10:29:55,0,1.58e3,10,9.956,31557,876,120
CPC,2013-07-13 10:30:05,0,1.58e3,10,9.958,31664,881,120
CPC,2013-07-13 10:30:15,0,1.61e3,10,9.956,32105,886,120
CPC,2013-07-13 10:30:25,0,1.57e3,10,9.957,31459,886,120
CPC,2013-07-13 10:30:35,100,1.60e3,10,9.956,31919,880,120
CPC,2013-07-13 10:30:45,0,1.61e3,10,9.957,32131,880,120
CPC,2013-07-13 10:30:55,0,1.60e3,10,9.957,31963,882,120
CPC,2013-07-13 10:31:05,0,1.58e3,10,9.957,31634,881,120
CPC,2013-07-13 10:31:15,0,1.60e3,10,9.956,31937,879,120
CPC,2013-07-13 10:31:25,0,1.62e3,10,9.956,32460,882,120
CPC,2013-07-13 10:31:35,0,1.60e3,10,9.955,31904,882,120
CPC,2013-07-13 10:31:45,0,1.62e3,10,9.957,32336,881,120
CPC,2013-07-13 10:31:55,0,1.71e3,10,9.954,34205,879,120
CPC,2013-07-13 10:32:05,0,1.91e3,10,9.95,38236,885,120
CPC,2013-07-13 10:32:15,0,1.66e3,10,9.955,33243,878,120
CPC,2013-07-13 10:32:25,10,1.69e3,10,9.954,33814,883,120
CPC,2013-07-13 10:32:35,0,1.66e3,10,9.955,33251,886,119
CPC,2013-07-13 10:32:45,0,1.61e3,10,9.957,32225,884,120
CPC,2013-07-13 10:32:55,0,1.63e3,10,9.957,32536,879,120
CPC,2013-07-13 10:33:05,0,1.59e3,10,9.956,31887,878,120
CPC,2013-07-13 10:33:15,0,1.58e3,10,9.957,31674,882,120
CPC,2013-07-13 10:33:25,0,1.64e3,10,9.955,32790,882,120
CPC,2013-07-13 10:33:35,0,1.60e3,10,9.956,32044,921,120
CPC,2013-07-13 10:33:45,0,1.59e3,10,9.956,31733,863,120
CPC,2013-07-13 10:33:55,0,1.57e3,10,9.957,31424,881,120
CPC,2013-07-13 10:34:05,0,1.61e3,10,9.956,32204,883,120
CPC,2013-07-13 10:34:15,0,1.58e3,10,9.956,31521,884,120
CPC,2013-07-13 10:34:25,0,1.59e3,10,9.955,31818,877,120
CPC,2013-07-13 10:34:35,0,1.59e3,10,9.956,31741,874,120
CPC,2013-07-13 10:34:45,0,1.59e3,10,9.957,31879,875,119
CPC,2013-07-13 10:34:55,0,1.62e3,10,9.956,32388,871,120
CPC,2013-07-13 10:35:05,0,1.62e3,10,9.955,32416,879,119
CPC,2013-07-13 10:35:15,0,1.63e3,10,9.955,32517,881,120
CPC,2013-07-13 10:35:25,0,1.60e3,10,9.957,31908,883,120
CPC,2013-07-13 10:35:35,0,1.59e3,10,9.956,31722,880,120
CPC,2013-07-13 10:35:45,0,1.58e3,10,9.957,31675,881,120
CPC,2013-07-13 10:35:55,0,1.60e3,10,9.957,31971,880,120
CPC,2013-07-13 10:36:05,0,1.60e3,10,9.956,31921,909,120
CPC,2013-07-13 10:36:15,0,1.57e3,10,9.957,31478,879,120
CPC,2013-07-13 10:36:25,0,1.57e3,10,9.958,31356,877,120
CPC,2013-07-13 10:36:35,0,1.55e3,10,9.958,31027,884,120
CPC,2013-07-13 10:36:45,0,1.58e3,10,9.957,31544,881,120
CPC,2013-07-13 10:36:55,0,1.57e3,10,9.958,31393,871,120
CPC,2013-07-13 10:37:05,0,1.58e3,10,9.958,31563,885,119
CPC,2013-07-13 10:37:15,0,1.58e3,10,9.957,31508,885,120
CPC,2013-07-13 10:37:25,0,1.57e3,10,9.958,31313,878,120
CPC,2013-07-13 10:37:35,0,1.60e3,10,9.956,31905,883,120
CPC,2013-07-13 10:37:45,0,1.59e3,10,9.957,31808,878,120
CPC,2013-07-13 10:37:55,0,1.59e3,10,9.956,31730,879,120
CPC,2013-07-13 10:38:05,0,1.59e3,10,9.957,31727,884,120
CPC,2013-07-13 10:38:15,0,1.58e3,10,9.956,31661,877,120
CPC,2013-07-13 10:38:25,0,1.58e3,10,9.958,31661,882,120
CPC,2013-07-13 10:38:35,0,1.59e3,10,9.956,31856,882,120
CPC,2013-07-13 10:38:45,0,1.60e3,10,9.957,32016,879,120
CPC,2013-07-13 10:38:55,0,1.59e3,10,9.957,31703,874,120
CPC,2013-07-13 10:39:05,0,1.60e3,10,9.956,31926,873,120
CPC,2013-07-13 10:39:15,0,1.58e3,10,9.956,31584,883,120
CPC,2013-07-13 10:39:25,0,1.56e3,10,9.957,31212,879,120
CPC,2013-07-13 10:39:35,0,1.57e3,10,9.957,31398,880,120
CPC,2013-07-13 10:39:45,0,1.59e3,10,9.957,31760,883,120
CPC,2013-07-13 10:39:55,0,1.57e3,10,9.957,31441,882,120
CPC,2013-07-13 10:40:05,0,1.55e3,10,9.958,31052,877,120
CPC,2013-07-13 10:40:15,0,1.57e3,10,9.957,31337,885,120
CPC,2013-07-13 10:40:25,0,1.57e3,10,9.957,31430,879,119
CPC,2013-07-13 10:40:35,0,1.56e3,10,9.957,31275,879,120
CPC,2013-07-13 10:40:45,0,1.56e3,10,9.957,31114,880,120
CPC,2013-07-13 10:40:55,0,1.54e3,10,9.957,30865,880,120
CPC,2013-07-13 10:41:05,0,1.58e3,10,9.958,31674,883,120
CPC,2013-07-13 10:41:15,0,1.57e3,10,9.956,31426,878,120
CPC,2013-07-13 10:41:25,0,1.58e3,10,9.958,31599,880,120
CPC,2013-07-13 10:41:35,100,1.58e3,10,9.956,31519,876,120
CPC,2013-07-13 10:41:45,0,1.70e3,10,9.955,33969,882,120
CPC,2013-07-13 10:41:55,0,1.64e3,10,9.955,32852,875,120
CPC,2013-07-13 10:42:05,0,1.61e3,10,9.956,32201,881,120
CPC,2013-07-13 10:42:15,0,1.59e3,10,9.956,31884,880,120
CPC,2013-07-13 10:42:25,0,1.60e3,10,9.956,32017,882,120
CPC,2013-07-13 10:42:35,0,1.65e3,10,9.955,32922,878,120
CPC,2013-07-13 10:42:45,0,1.65e3,10,9.955,32947,886,120
CPC,2013-07-13 10:42:55,0,1.65e3,10,9.955,32978,877,120
CPC,2013-07-13 10:43:05,0,1.64e3,10,9.954,32878,882,119
CPC,2013-07-13 10:43:15,0,1.63e3,10,9.955,32605,882,120
CPC,2013-07-13 10:43:25,10,1.60e3,10,9.959,32080,877,120
CPC,2013-07-13 10:43:35,0,1.58e3,10,9.957,31609,881,120
CPC,2013-07-13 10:43:45,0,1.58e3,10,9.958,31532,881,120
CPC,2013-07-13 10:43:55,10,1.57e3,10,9.956,31465,881,120
CPC,2013-07-13 10:44:05,0,1.60e3,10,9.956,32082,882,120
CPC,2013-07-13 10:44:15,0,1.58e3,10,9.958,31526,880,119
CPC,2013-07-13 10:44:25,0,1.59e3,10,9.958,31754,881,120
CPC,2013-07-13 10:44:35,0,1.58e3,10,9.957,31582,880,120
CPC,2013-07-13 10:44:45,0,1.59e3,10,9.957,31775,886,120
CPC,2013-07-13 10:44:55,10,1.59e3,10,9.958,31810,884,120
CPC,2013-07-13 10:45:05,0,1.58e3,10,9.957,31596,882,120
CPC,2013-07-13 10:45:15,0,1.59e3,10,9.957,31820,882,120
CPC,2013-07-13 10:45:25,0,1.58e3,10,9.957,31617,881,120
CPC,2013-07-13 10:45:35,0,1.59e3,10,9.956,31870,881,119
CPC,2013-07-13 10:45:45,0,1.59e3,10,9.956,31728,888,120
CPC,2013-07-13 10:45:55,0,1.58e3,10,9.958,31623,882,119
CPC,2013-07-13 10:46:05,0,1.59e3,10,9.956,31895,885,120
CPC,2013-07-13 10:46:15,0,1.56e3,10,9.956,31260,878,120
CPC,2013-07-13 10:46:25,0,1.61e3,10,9.956,32108,888,120
CPC,2013-07-13 10:46:35,0,1.59e3,10,9.956,31891,864,119
CPC,2013-07-13 10:46:45,6,1.58e3,10,9.959,31557,882,120
CPC,2013-07-13 10:46:55,0,1.53e3,10,9.958,30687,880,120
CPC,2013-07-13 10:47:05,0,1.55e3,10,9.958,31014,880,120
CPC,2013-07-13 10:47:15,0,1.63e3,10,9.957,32557,881,120
CPC,2013-07-13 10:47:25,0,1.63e3,10,9.955,32545,882,120
CPC,2013-07-13 10:47:35,0,1.62e3,10,9.955,32449,882,120
CPC,2013-07-13 10:47:45,0,2.31e3,10,9.94,46021,881,120
CPC,2013-07-13 10:47:55,0,1.88e3,10,9.951,37593,879,120
CPC,2013-07-13 10:48:05,0,1.76e3,10,9.953,35166,881,120
CPC,2013-07-13 10:48:15,0,2.21e3,10,9.945,44050,902,120
CPC,2013-07-13 10:48:25,0,2.67e3,10,9.933,53149,879,120
CPC,2013-07-13 10:48:35,100,2.49e3,10,9.939,49630,879,120
CPC,2013-07-13 10:48:45,0,3.90e3,10,9.901,77321,886,120
CPC,2013-07-13 10:48:55,0,3.18e3,10,9.919,63138,880,120
CPC,2013-07-13 10:49:05,0,2.83e3,10,9.929,56360,882,120
CPC,2013-07-13 10:49:15,0,3.89e3,10,9.901,77133,882,120
