Instr,Time,MetOne03,MetOne05,MetOne07,MetOne1,MetOne2,MetOne5
MetOne, 2013-07-11 23:08:30, 24757, 3849, 1665, 963, 399, 36
MetOne, 2013-07-11 23:09:30, 22737, 3770, 1796, 1130, 531, 45
MetOne, 2013-07-11 23:10:30, 21320, 3527, 1677, 1059, 498, 43
MetOne, 2013-07-11 23:11:30, 19434, 3250, 1567, 1007, 486, 43
MetOne, 2013-07-11 23:12:30, 18880, 3357, 1684, 1101, 553, 49
MetOne, 2013-07-11 23:13:30, 17086, 3144, 1667, 1126, 584, 64
MetOne, 2013-07-11 23:14:30, 16125, 3057, 1624, 1107, 589, 58
